Topic,Title,Content,Date,Link,src
Economy,President Kais Saied meets BCT Governor ,"(TAP)� President of the Republic Kais Saied, on Wednesday, received Governor of the Central Bank of Tunisia (BCT) Marouane Abassi who informed him of the bank's financial statements and profits made in 2019.The meeting also focused on the financial and banking situation during this period of general lockdown to combat the spread of the COVID-19 in Tunisia, said a Presidency statement.The President called on financial institutions, particularly banks and leasing companies to grant their customers the possibility of deferring the payment of their loans during this difficult economic situation.He urged the BCT governor to send a circular to all banks recommending not to impose penalties in the event of late payment.President Kais Saied called on all stakeholders to show self-sacrifice and to pull efforts to contribute to the national effort to combat the spread of the COVID-19. ","25/03/2020 18:42, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12488646-president-kais,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,"Tunisia, IMF agree to halt 6th Review, adopt new programme (FinMin)","(TAP)� Tunisia and the International Monetary Fund (IMF) have agreed to halt the sixth Review under the Fund's Extended Fund Facility (EFF) and adopt a new programme reflecting the government's new economic and social policies, Minister of Finance Mohamed Nizar Yaich told TAP on Wednesday.""The two sides are currently discussing the broad terms of this new programme,"" he added.Tunisia and the IMF have agreed to put into effect a joint programme ""Corona programme"", under which the country will benefit from an amount of $400 million (1200 Million Dinars), to address this global health crisis caused by the spread of the COVID-19 pandemic.Tunisia had completed six instalments with the IMF under the EFF concluded in May 2016, worth $1.6 billion out of a total of $2.8 billion.  ","25/03/2020 17:58, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12488467-tunisia-imf-agree,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,Foreign exchange reserves exceed 20-billion-dinar bar for 1st time in months,"(TAP)� Tunisia's foreign exchange reserves exceeded 20 Billion Dinars for the first time in months, covering 115 days of import, according to data published by the Central Bank of Tunisia (BCT).These reserves were at 14.5 billion dinars and 85 days of import in the same period in 2019, which means an increase of about 6.5 billion dinars and 30 days of import.The International Monetary Fund (IMF) has announced that it will disburse $400 million (about 1.162 billion dinars) for Tunisia to support the country in its fight against the coronavirus (COVID-19) pandemic.    ","25/03/2020 17:01, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12488197-foreign-exchange,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,COVID-19: Italy grants �50-million credit to BCT ,"(TAP)� Italy, through its Deposit and Loans Fund, has granted �50 million (about 157 million dinars) under financial support credit to the Central Bank of Tunisia, the Italian Agency for development cooperation (AICS) Tunisia said in a press release Wednesday.This amount will help support Tunisian companies and may be used to face the socio-economic impact of the coronavirus (COVID-19) in Tunisia, by supporting the measures implemented by the Tunisian Government, the statement added.AICS Tunis said the credit ""is a first step to face the COVID-19"" while stressing that Italy and Tunisia continue their cooperation to overcome these difficult circumstances together. ","25/03/2020 15:48, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12487806-covid-19-italy,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,UTICA sets up platform to receive claims and queries of business leaders,"(TAP) - The Tunisian Confederation of Industry, Trade and Handicrafts (UTICA) has just put at the disposal of enterprises of all economic sectors, a digital platform dedicated to the reception of various claims and queries issued by business leaders, during this delicate lock-down and fight against COVID-19 period.   UTICA reassured, in a press release, that it will deal with these complaints and queries and that it will ensure that they are forwarded to the concerned public authorities, in order to find appropriate solutions.The hypertext address of the platform is: https://forms.gle/H6McZhLn2ubNZE2D7  ","25/03/2020 10:57, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12486341-utica-sets-up,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,GIZ provides financial support to�innovative agricultural ideas in Africa,"(TAP)-The bearers of innovative agricultural ideas in Tunisia could apply for financial support from the Agricultural Innovation Fund of the German Agency for International Cooperation (GIZ).  Three winners could receive up to �50,000, or about 157 thousand dinars, from this fund, which promotes efficiency and sustainability in agriculture, according to the German agency. Applicants, among start-ups and small businesses, from more than thirty countries in Africa, including Tunisia, Algeria and Morocco, will be able to benefit from this support for agricultural innovation. They shall present before March 31, innovations that ""aim to make the agricultural and food sector more efficient and sustainable,"" the same source specified, adding that the concerned sectors are: Mechanisation, digitisation and renewable energy.The three winners in each category will receive a support package that will be individually tailored to their innovation for a total value of up to �50,000 (about 157 thousand dinars). The package for the second-place winners is worth up to �20,000 (about 63 thousand dinars) and those in third place up to �10,000 (about 31.4 thousand dinars). ","25/03/2020 10:23, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12486172-giz-provides,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,Comet calls for quick solution for its employees stranded on Tunisian-Algerian border,"(TAP) - The COMET company calls to find a quick solution for its employees stranded at the Oum Teboul border crossing on the Algerian side.In a press release, published Tuesday, COMET indicates a situation that is occurring ""following the decision to close the borders"". The Tunisian industrial group, which has a subsidiary in Algeria, reports a ""critical situation"" for these people stuck for three days on the Tunisian-Algerian border. They are ""non-resident citizens, including women and children"", the same source added.COMET ""calls on the Tunisian authorities to intervene on behalf of its employees and other Tunisian citizens in the same situation, in the same place"". The company hopes that the Tunisian authorities will be able to grant them a special dispensation to cross the border to return home.The same source pledges to guarantee the application of the protocols in force by its employees, who will submit to compulsory health lockdown upon their return.As part of preventive measures against the coronavirus, Tunisia had decided on March 16 to temporarily close its land borders.A similar measure has been applied on the other side of the border since March 17 by the Algerian authorities.These provisions are part of the fight against the spread of COVID-19 in the two neighbouring countries.    ","24/03/2020 23:03, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12484838-comet-calls-for,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,Tunisia is negotiating 10-year gas supply contract with Algeria (Marzouk)�,"(TAP) - Tunisia and Algeria are negotiating a new gas supply contract for Tunisia for a period from the year 2020 to 2030, Minister of Energy, Mines and Energy Transition Mongi Marzouk said Tuesday.Since December 2019, the natural gas supply contract between the two countries has been completed, he told TAP, specifying that on Monday, March 23 he held talks with his Algerian counterpart, Mohamed Akeb, on the modalities of concluding a new contract as soon as possible.Marzouk reassured about the energy situation in the country, especially with regard to the supply of Algerian gas, which accounts for two-thirds of gas consumption in Tunisia.He asserted that currently, his department collaborates with the Ministry of Finance and the Tunisian Company of Refining Industries (STIR) in order to acquire a sufficient quantity of all oil products to cover the consumption of three months.  ","24/03/2020 21:26, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12484657-tunisia-is,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,Oil and gas price decrease considered in April (minister),"(TAP) - A reduction in prices of petroleum products in Tunisia is envisaged from mid-April, given dropping prices on the international market due to lower demand and higher supply, Minister of Energy, Mining and Energy Transition Mongi Marzouk said on Tuesday.This possible reduction in prices also comes as a result of the evaluation of average prices within the framework of the automatic and quarterly adjustment mechanism of hydrocarbon prices, he added in a statement to TAP.Crude oil prices have declined significantly this month, impacting the prices of petroleum products in Tunisia, he said, without specifying the amount of the envisaged decrease in fuel (diesel, gasoline) prices.However, he specified that the committee in charge of the automatic adjustment of prices at the Ministry of Energy will be in charge of evaluation of current prices on the international market and their impact on prices on the domestic market at the end of March.The automatic oil price adjustment mechanism (decided in July 2016) is not based on the price per barrel of crude oil but on the prices of petroleum products after refining, even though more than 70% of these products are imported, according to the minister.The significant drop in hydrocarbon prices was noted in March, Marzouk told TAP, adding the average price of these products, namely diesel and petrol, reaches 50 dollars for a barrel of crude oil during the first three months of 2020.The state budget for 2020 was made on the basis of 50 dollars per barrel of crude oil for the first quarter of this year.The automatic price adjustment mechanism is not based on a monthly review of hydrocarbon prices, but on a quarterly review, according to Marzouk.He added that the next review will take place in mid-April, after assessing the functioning of the automatic adjustment during the first three months of the current year.The minister pointed to the possibility of adopting a monthly automatic adjustment of hydrocarbon prices, after its approval by the Prime Ministry, specifying that the ultimate objective is to apply the monthly mechanism from May 2020, in order to take advantage of the continuous reduction of prices on the international market.Statistics collected in the evaluation of petroleum product prices will remain quarterly, but the adjustment ""if it is carried out"" will be monthly"", he noted.The last adjustment of prices of petroleum products in Tunisia dates back to 30 March 2019, introducing a partial increase on sale prices to the public, as follows:Unleaded petrol: increase by 80 millimes to 2,065 millimes/litrePremium diesel: an increase by 80 millimes to 1,825 millimes/litreNormal diesel: increase by 90 millimes to 1,570 millimes/litre.  ","24/03/2020 20:37, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12484517-oil-and-gas-price,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,General lockdown: nearly 223 complaints received by INLUCC,"(TAP)- Nearly 223 complaints have been received by the National Anti-Corruption Authority (INLUCC) on infractions related to monopoly and speculative practices, as well as conditional sale, breach of general lockdown measures and violations regarding abuse of power, until March 24.The INLUC stated that it had received a complaint from a citizen of Beja saying that the mayor of one of the areas of the Beja governorate had obliged citizens concerned by social bonuses recently announced by the government to go to one of its computer centres to obtain a certificate justifying their social situation and to be able to register on the list of beneficiaries.These infringements also concern the increase in the price of food products by a civil servant, owner of a shop (in Fondouk Jedidi), monopoly practices, the increase in the price of bread baguette (500 millimes) by bakers, including a bakery in Sidi Fraj in Soukra.There is also another anarchic bakery in Avenue Nakhil in Bardo which obtained the subsidised flour outside the legal channels and stored the subsidised oil on its premises in the Zahrouni region.Citizens' complaints also concern the increase in the price of the bag of semolina subsidized to 50 dinars (in Kasserine), the storage of semolina (in Ariana), and monopoly practices for subsidised semolina, as well as the ban on its sale (Sfax).Other violations that concern the increase in the price of the disinfectant gel by a pharmacy (in Zahr district in El Hrairia), the sale of packaged goods (company selling milk and its derivatives at the industrial pole in Monastir), the violation of health regulations for anarchic slaughter (Ben Arous butchery in Yasminet Mornag road), and the failure to respect the sanitary isolation by a citizen who arrived from Dubai a week ago.All these claims have been transferred to the Ministers of Trade, Health and the Interior to take the necessary measures.To denounce these practices, which are contrary to the principles of the trading system, the INLUCC calls citizens to call the following toll-free numbers: 80102222 or 71242628 or contact the regional trade directorates.   ","24/03/2020 20:06, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12484318-general-lockdown,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy," Stock Exchange: Listing of Tunisie Valeurs shares suspended, March 24-25","(TAP)- The listing of Tunisie Valeurs shares on the Tunis Stock Exchange (BVMT) will be suspended during the sessions of March 24 and 25, 2020. It will resume as from March 26, BVMT announced on Tuesday.This decision was made at the request of the Financial Market Council (CMF) and following the publication, on Monday, of the notice of opening of the Public Takeover Bid (OPA) on the shares of Tunisie Valeurs, the stock exchange explained. ","24/03/2020 11:31, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12481715-stock-exchange,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,"COVID-19: IMF to shortly disburse $400 million for Tunisia, says FinMin","(TAP) - The International Monetary Fund (IMF) will shortly disburse a sum of $400 million (about 1.162 billion Tunisian dinars) to support Tunisia in its fight against the COVID-19 pandemic.The news was announced by Finance Minister Nizar Yaich on a private radio station. This sum of money will be disbursed in the coming two or three weeks, he added.IMF Managing Director Kristalina Georgieva said in a teleconference with G20 on Monday: ""We will massively step up emergency finance as nearly 80 countries are requesting our help."" ""We are working closely with the other international financial institutions to provide a strong coordinated response,"" she added.","24/03/2020 11:04, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12481380-covid-19-imf-to,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,Government works to mobilise resources to manage coronavirus crisis (Finance Minister),"(TAP)� The government is working to find ways to finance the state budget and mobilise new resources to manage the additional costs caused by the coronavirus crisis, Finance Minister Nizar Yaich said, on Monday, adding the situation is becoming increasingly difficult and complex.At a meeting with Speaker of the House of People's Representatives (HPR) Rached Ghannouchi, the minister stressed the need to take decisive measures, especially since the coronavirus, which threatens all countries, will worsen the financial and economic crisis in the country, said a statement by the HPR. The Minister reviewed the indicators of public finance, stressing the need to withstand the negative impact of this crisis on the financial balance of the State and on the national economic fabric. Ghannouchi said the situation currently facing Tunisia and the world because of the coronavirus requires constant vigilance and caution as well as rapid interaction, stressing the Parliament's readiness to interact with legislative requests from the government to overcome the current crisis. He stressed the importance of strengthening solidarity and national unity and of joining all efforts to avoid the worst.The Minister of Finance attended the HRP crisis cell meeting. ","23/03/2020 18:28, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12479036-government-works-to,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,El Abassi and Majoul discuss COVID-19 impact on economy,"(TAP) � The main objective of the measures announced by Prime Minister Elyes Fakhfakh on Saturday is ""to guarantee the sustainability of businesses and to preserve jobs and citizens' purchasing power,� Governor of the Central Bank of Tunisia (BCT) Marouane El Abassi said on Monday.Speaking at a meeting with president of the Tunisian Confederation of Industry, Trade and Handicrafts (UTICA) Samir Majoul, Abassi emphasised the full commitment of the banking sector to a fast and efficient implementation of the various relevant measures, for the benefit of both companies and individuals. He also highlighted the crucial role of companies in the creation of wealth and the importance of their contribution to growth. Prime Minister Elyes Fakhfakh had announced in a speech to the Nation on March 21 a series of exceptional social and economic measures costing 2,500 million Dinars (MD) to protect Tunisians and preserve Tunisia's economy, in the framework of the efforts against the spread of the coronavirus. ","23/03/2020 17:23, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12478753-el-abassi-and,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,FIPA launches assistance unit for companies located in Tunisia,"(TAP) - The Foreign Investment Promotion Agency (FIPA-Tunisia) announced on its website the setting up of a permanent assistance unit, so as to lend a listening ear to enterprises based in Tunisia, mainly regarding the spread of the Covid-19 pandemic in the country. The unit will provide a set of information concerning the development of the health situation in Tunisia and the measures taken by the government to reduce the fall-out of this global health crisis on companies located in Tunisia. This structure will be reachable  7 days a week and will also work in collaboration with FIPA's partners, to receive the complaints of the operators and support the implementation of solutions regarding urgent problems that could face the companies and to assist them during this exceptional situation where priority remains the goog health of all.   ","23/03/2020 14:07, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12477775-fipa-launches,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Economy,"Private companies to continue paying their employees during general lockdown, says UTICA","(TAP) - The Tunisian Confederation of Industry, Trade and Handicrafts (UTICA) reassured that the private enterprises will seek to pay their employees during the general lockdown, decreed by the President of the Republic on March 20 till April 4.  These companies will not resort to temporary lay-off, except in cases of force majeure, the UTICA pointed out on Sunday in a press release.  The confederation commended, in this regard, the measures announced on Saturday by Prime Minister Elyes Fakhfakh to combat COVID-19 in Tunisia.These measures, worth 2.5 billion dinars, provide for the deferral of repayment of bank credits for citizens whose income does not exceed 1,000 TND per month. They also aim to relieve the burden on enterprises through the deferral of monthly loan payments, tax payments, social security charges and taxes. However, the confederation expressed wish that these measures will be implemented with the necessary fluidity and will be extended to the transport sector, handicraft and service providers, as well as enterprises ""partly or fully affected by the fall-out of the COVID-19 pandemic.""  The UTICA further reassured that the enterprises will continue to supply the market with basic products and that a strategic stock is available.","22/03/2020 20:47, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Economy/12475062-private-companies,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
