Topic,Title,Content,Date,Link,src
Media,Tunis to host 3rd Meeting of Arab Student Poets February 27 -March 1 ,"(TAP)-The University Centre of Dramatic Arts and Cultural Activities Houssine Bouzaiene will hold the 3rd Meeting of Arab Student Poets from February 27 to March 1 under the theme of “Poetry Today and Here”. 30 students and 10 other students from Morocco, Egypt, the UAE, Oman, Sudan and Syria will take part in the event.The meeting will be marked by poetry competitions for students, a conference and an open stage for poetic improvisations, concerts and theatrical performances. Tributes will be paid to Tunisian poets who had previously contributed to the success of this meeting and enrichment of Tunisian poetry.","25/02/2020 16:47, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12365338-tunis-to-host-3rd,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,"""Over Fifty ... So What?"" fashion show  soon in Tunis","(TAP) - ""Over Fifty ... So What?"" is the title of a fashion show in Tunis to be held next March 5 at 7 p.m. at the French Institute of Tunisia (IFT).Created at the initiative of a famous French fashion designer Nathalie Garçon, this event  will take place on the occasion of International Women's Day, celebrated on March 8 each year.The show will bring together 50 Tunisian women including artists, producers, television hosts, fashion designers, journalists, business leaders and civil society activists. They will parade with personalities from France, such as Sandrine Bonnaire (actress, director and screenwriter), Marianne James, (singer-songwriter) and Catherine Lara (singer and violinist).""All participating women will be dressed by Tunisian designers, and will represent models for future generations,"" reads a press release of the IFT.","24/02/2020 16:17, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12360700--over-fifty-so,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,"MACAM to host ""Raffaello, the Portraitist"" exhibition, February 28-March 28","(TAP) – The National Museum of Modern and Contemporary Art (MACAM) gallery at the Culture City in Tunis will host on February 28-March 28, the Italian “Raffaello, the portraitist” exhibition. Portraits of Italian painter Raffaello (1483-1520), reproduced at a very high resolution and a multimedia installation will be presented under the supervision of the exhibition curator Italian Antonio Paolucci.    The exhibition will be organised on the occasion of the 5th century of the death of this artist, considered as one the most famous Italian portraitists of the Renaissance Era. The event is organised by the Italian Ministry of Foreign Affairs and RAI who selected Tunis and its prestigious City of Culture as the first stage of a travelling exhibition, which is due to travel the world,” according to a press release by the Italian embassy in Tunis.“This initiative is an occasion to start a long-lasting and rich collaboration between the Italian Culture Institute and the MACAM and its gallery,” the press release adds.   ","22/02/2020 10:44, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12353041-macam-to-host,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,Tfanen-Tunisie Créative launches new call for projects for cultural enterprises  ,"(TAP) - As part of “the Local Cultural Engagement Fund” in Tunisia, «Tfanen – Tunisie Créative» launches a new call for projects dedicated to cultural enterprises for an amount of €300.000 (about 940.000 TND).The deadline for applications is March 12, 2020. Applications are in Arabic and French and are available online on Tfanen website. Eligible private cultural enterprises are the ones which have been created at least over the last two years (February 14, 2020).   The projects admitted will get funds from 30.000 dinars to 300.000 dinars (based on average turnover of the last two years).The projects suggested will help boost social and cultural diversity, encourage citizens’ participation and foster socio-cultural integration of minorities and their access to culture in neighbourhoods, rural areas and poor regions. Further information are available on: http://www.tfanen.org/appel-a-projets-fonds-dengagement-cu…/.Tfanen - Tunisie Créative has granted financial support to 72 cultural projects for an amount of €3.4 million since 2017. These projects cover all governorates throughout Tunisia. They seek to promote national cultural diversity and access to culture and support freedom of expression and freedom of creation. In compliance with the Sustainable Development Goals (SDGs), the fund seeks to boost a local collaborative approach for a social, cultural and economic ecosystem through which all actors (citizens, the civil society, the private sector and public institutions) could contribute to it. The local cultural engagement fund in Tunisia seeks to bring culture and citizens closer together, and to foster a local collaborative approach, serving a cultural and social ecosystem in which all actors (citizens, civil society, private sector and public institutions) have their place and can contribute actively.Tfanen - Créative Tunisia is a European Union-funded project to support the consolidation of the cultural sector that started in 2016. It is part of the ""Programme to Support the Strengthening of Tunisia's Cultural Sector” (PACT) of the Ministry of Cultural Affairs.A total budget of €9.7 million was dedicated for the implementation of this bilateral programme over the period of 2016-2021. The project is a collaboration of the EUNIC network (National Cultural Institutes of the European Union), implemented by the British Council.","19/02/2020 18:55, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12344055-tfanen-tunisie,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,Assaults against journalists down,"(TAP)-The Monitoring Unit of the National Union of Tunisian Journalists (SNJT) reported a drop in physical assaults against journalists in January 2020 compared to December 2019.""Eleven assaults were committed against journalists last January, in addition to two cases of legal action, two related to barriers to reporting and three others to harassment,"" the monitoring unit said in its monthly report presented on Monday.""There are fewer attacks compared to December 219, but there is more violence on the Internet and social media,"" the unit warned.The SNJT report deplored the persistence of violence and verbal assaults against journalists, especially when it comes to access to information, blaming the police, government officials, MPs and civil society representative for violence against media professionals.According to the same report, the attacks were mainly perpetrated in Tunis (4 cases), Sousse (3), Kairouan (2 cases) while the two other attacks were committed in the governorates of Tataouine and Gafsa.In another connection, the SNJT called on the Prime Ministry to remove all circulars and ministerial instructions that hamper journalists' work.","10/02/2020 13:37, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12312548-assaults-against,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,Tunisia officially receives certificate of inscription of date palm on list of intangible heritage of humanity ,"(TAP) -Tunisia has officially received from the United Nations Educational, Scientific and Cultural Organisation (UNESCO) a certificate of inscription of the date palm on the UNESCO list of intangible heritage, said the Cultural Affairs Ministry.In the certificate signed by UNESCO Director-General Audrey Azoulay, the Intergovernmental Committee for the Safeguarding of the Intangible Cultural Heritage “inscribed the date palm-related knowledge, traditions and practices on the Representative List of the Intangible Cultural Heritage of Humanity”.The joint nomination 14 Arab countries was retained during the 14th annual meeting Intergovernmental Committee for the Safeguarding of the Intangible Cultural Heritage held in Bogota, Columbia on December 9-14. Tunisia was represented by Imed Bensoula from the National Heritage Institute (INP) and permanent ambassador of Tunisia to UNESCO Ghazi Ghrairi. According to the UNESCO document, Bahrain, Egypt, Iraq, Jordan, Kuwait, Mauritania, Morocco, Oman, Palestine, Saudi Arabia, Sudan, Tunisia, the United Arab Emirates and Yemen have suggested the nomination of date palm-related knowledge, traditions and practices on the representative list of the intangible cultural heritage of humanity.","09/02/2020 15:12, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12309368-tunisia-officially,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,"""Kashf Media,"" e-computing platform on economic files in north west region to be implemented next April ","(TAP) – The “Bina” Association, specialised in development and information, is currently working on the implementation, next April, of an e-computing platform that will help follow up economic files covering the North-west region. Called “Kashf-Media,” this platform will first focus on the North-west region, particularly the governorates of Siliana, Jendouba, Beja and Kef. It will present periodic reports inlcuding analyses and conclusions from collected data of media articles and videos, in addition to information collected through the Open Data and testimonies.This project is founded by two Tunisian young journalists Khaoula Boukrime and Aymen Touihri.","08/02/2020 11:01, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12306045--kashf-media,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,Chokri Belaid World Forum for Arts kicks off ,"(TAP) – ""This is a tribute to the late activist who dedicated his life to firmly establishing the values of peace and freedom,"" Minister of Cultural Affairs Mohamed Zinelabidine said Thursday at the opening of the 3rd Chokri Belaid World Forum for Arts.  ""This is a tribute to martyr Chokri Belaid who has become a universal icon of the fight against all forms of violence...we bow in respect to the activist, the intellectual, the poet and the artist who fought for freedom beyond any political affiliation,"" the minister said at a ceremony attended notably by Belaid family members, Governor of Tunis Chedli Boualleg, Secretary General of the Tunisian General Labour Union (French: UGTT) Noureddine Tabboubi and a large number of political and cultural figures.UGTT's Tabboubi said ""Chokri Belaid stands for enlightened thought far from confrontation with the other. As a human rights activist, he dedicated his life to defending the oppressed and the impoverished."" ""The lofty values and principles he championed should serve as a model to be followed by democratic and progressive forces,"" he added.    For his part, Honorary Chairman of the forum Abdelmagid Belaid commended the Ministry of Cultural Affairs' initiative to make of this local event an international meeting. The real fight against violence commenced today through culture and arts for they represent the most efficient shields against radicalisation, he added. ","07/02/2020 12:51, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12302738-chokri-belaid-world,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,Chokri Belaid World Forum for Arts: standing up against violence ,"(TAP) – The 3rd Chokri Belaid World Forum for Arts, organised by the Ministry of Cultural Aff	airs, is held on February 5-16 under the sign of ""Art and Culture Against Violence."" Over 100 artists from Tunisia, Algeria, Libya, Morocco, Egypt, Sudan, the UAE, Bahrain, Kuwait, Iran, Nigeria, France, Italy, Germany, Spain, Serbia, Brazil, Colombia, Peru and India are attending the forum.The event, held in partnership with Chokri Belaid Foundation against Violence, the Tunisian General Labour Union (French: UGTT), Chokri Belaid Cultural Centre of Jebel Jeloud and several other partners, is a tribute to martyr Chokri Belaid who has become a global icon of fight against all forms of violence, the steering committee Wednesday told a news conference.      This forum, which fits within the commemorative events of the 7th anniversary of Belaid’s assassination, is a tribute to the memory of the late activist, intellectual, poet and artist.Tunisian and foreign artists are coming together as part of this forum in a bid to firmly establish the values of peace and coexistence and stand up against violence, whatever its sources.  ","06/02/2020 14:42, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12298987-chokri-belaid-world,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,Fifth Panorama International Short Film Festival kicks off ,"(TAP) – The Tunisian Film Library is hosting the Association of Parents and Friends of Disabled People in Tunisia (French: APAHT)'s 5th Panorama International Short Film Festival (PISFF) on February 4-6 at the City of Culture. The move is part of the film library's endeavours to outreach civil society. The event kicked off on Tuesday, in the presence of young filmmakers from several countries, including Tunisia, Libya, Algeria, Morocco and Egypt. Director of the Tunisian Film Library Hichem Ben Ammar said he takes pride in supporting civil society’s initiatives so as to provide everyone with the possibility to express themselves through art.  The agenda of this three-day event includes 21 short films (fiction, documentary and animation). ","05/02/2020 12:29, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12295182-fifth-panorama,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,"Tunis Municipal Theatre to host 11th Comedy Festival, February 18-23","(TAP) – The 11th edition of the Comedy Festival will be organised on February 18-23 at the Tunis Municipal Theatre, with 6 Tunisian and foreign shows on the agenda.The agenda includes performances by French Bun Nay Mean (February 18), Mr.Nouar (February 19), Laurent Baffie (February 20), Tunisians Slah Msadek, Kamel Touati and Lasaad Ben Abdallah (February 21) and Moroccan Amine Radi (February 22).French Sébastien Mossière will close the show on February 23. Over 70,000 show-goers have attended this festival since 2007, which hosted the most renowned artists in the international and Tunisian comedy scene, such as Lamine Nahdi, Anthony Kavanagh, Anne Roumanoff, Wajiha Jendoubi, etc.","04/02/2020 13:13, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12291950-tunis-municipal,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,Tunisia's Saharan Ksours officially inscribed on UNESCO World Heritage tentative list,"(TAP) – The Saharan ksours in southern Tunisia have just been officially inscribed on the United Nations Educational, Scientific and Cultural Organisation (UNESCO) tentative list of Tangible Cultural Heritage, says the official page of the Ministry of Cultural Affairs.The candidacy file was submitted last January 10 by Tunisia's Ambassador Permanent Delegate to UNESCO Ghazi Ghrairi. Experts and officials from the National Heritage Institute (INP) had prepared the file in a record time, according to the same source.This new inscription reinforces the steps taken by Tunisia in this field after the inscription of the Jugurtha Tableland in Kef and recently the final file of Djerba for its inclusion on the UNESCO's list of Tangible Cultural Heritage.","04/02/2020 10:38, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12291087-tunisia-s-saharan,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,TAP begins digitisation of its 1.5 million film archives,"(TAP)– The project of digitising film archives of Tunis Afrique Presse (TAP) news agency, around 1.5 million film negatives, was officially launched on Friday at the agency's headquarters in Tunis.Photographers, journalists, technicians, marketing and sales teams attended the celebration ceremony of this large-scale project carried out with the support of the Media Support Programme in Tunisia (PAMT) managed by African Centre for Training Journalists and Communicators (CAPJC). The launch of this project, designed by European and Tunisian experts, was marked by the presence of TAP acting CEO, the director of the photo desk, the training director and all the teams involved. The digitisation started with photos dating from the 59s with more than 60 thousand photos, which will be scanned in a first step, said TAP photos desk director Lassaad Safer.The photos will be put to use by the editorial staff and marketed to potential customers. The primary objective is to “save, digitise and enhance the photos and make them available to customers through adequate human and technical resources,” he said.Trainer within the PAMT programme Renaud Girard arrived “to support TAP in the digitisation of film archives.” He mentioned that a huge number of photos would be facing destruction if not immediately exploited. It is a long-term project which will take “almost ten years” to complete. The next steps should involve the establishment of a large system of human resources and equipment to finalise the programme.Director of external relations at TAP Chaouki Aloui stressed the importance of providing necessary human resources to the development of this project.”He also mentioned the audiovisual studio within the agency which is now “technically operational.” However, in terms of human resources, this studio requires “a team of photographers and journalists that are well trained for its effective exploitation.”CAPJC director Saïd Ben Kraïem recalled the different forms of partnership between CAPJC and TAP as well as training provided to TAP agents, including journalists, photographers and technicians. At the end of the first phase of the PAMT programme, he announced that a second phase will start in May.TAP archives date from the 1940s and include photos that belonged to the State Secretariat for Information, during the colonial period and then with the independence under the Bourguiba regime. With the creation of the Agency, a large part of this photographic treasure, composed mainly of political news, was recovered by TAP to keep it in its archives.In addition to photos, TAP has archives in the documentation order which houses dispatches published since its creation in 1960 until the start of the digital age.","31/01/2020 18:19, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12279863-tap-begins,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,"First Cultural, Creative Industries Fair opens in Tunis ","(TAP) - The first Cultural and Creative Industries Fair opened Wednesday at the City of  Culture. The event, organised by the Ministry of Cultural Affairs and the Tunis International Centre for  Digital Cultural Economy (TICDCE), is geared towards young entrepreneurs and startuppers. Public and private sector partners, experts, young entrepreneurs and investors are taking part in this fair which runs till January 31.  Minister Mohamed Zinelabidine said Tunisia has an enormous digital potential that needs to be harnessed through strategic programmes and appropriate funds.      Two panel discussions addressed the topics of  ""the Ecosystem of Cultural and Creative Industries in Tunisia"" and "" Cultural Investment: Incentives, Mechanisms, Support and Legal Framework."" Workshops were also held with robotics, stop motion and initiation to developing video games taking centre stage.The fair fits within strategic cultural programmes focused on new technologies, creative industries and digital cultural economy. It is designed to boost partnership and employability in the sector of creative industries.","30/01/2020 13:18, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12274701-first-cultural,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Media,"Candidacy file for inscription of island of Djerba on WHL, officially submitted to UNESCO","(TAP) - The candidacy file for the inscription of the island of Djerba on the World Heritage List (WHL) of the United Nations Educational, Scientific and Cultural Organisation (UNESCO) was officially submitted on Tuesday to the World Heritage Centre at the Organization's headquarters in Paris.The Ministry of Cultural Affairs in charge of this procedure speaks about a priority file that has been carefully elaborated by its institutions, pointing out that the candidacy of the island of Djerba is part of a strategy to accelerate the pace of universal heritage inscriptions. The objective is to remedy the 23-year absence during which no site has been admitted to the final list of the UN organisation, says the same source.The Ministry recalls that the file was submitted by an official delegation composed of officials representing the National Heritage Institute (INP), the Agency for Heritage Development and Cultural Promotion (Amvppc) and the Association for the Safeguarding of the Island of Djerba (Asidje). The delegation was accompanied by Ambassador and Permanent Representative of Tunisia to UNESCO Ghazi Ghrairi. According to the conditions and selection criteria mentioned by the UN organisation, the study of the candidatures follows a long process before they can be included in the final World Heritage List. The universal value of the site is at the top of the list for sites that must meet at least ten well-defined selection criteria. The involvement of civil society and the local community are among the factors determining the decision of the UNESCO’s experts, who take into consideration the protection, management, authenticity and integrity of the properties. Two independent advisory bodies, designated by the World Heritage Convention, are responsible for evaluating properties nominated for inclusion on the World Heritage List.During its annual meeting, the Intergovernmental Committee for the Safeguarding of the Intangible Cultural Heritage announces the sites admitted to the World Heritage List. ","29/01/2020 11:51, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Culture-and-Media/12270732-candidacy-file-for,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
