Topic,Title,Content,Date,Link,src
Business,"U.S. stimulus package is biggest ever, but may not be big enough","BOSTON/WASHINGTON (Reuters) - The Federal Reserve has offered more than $3 trillion in loans and asset purchases in recent weeks to stop the U.S. financial system from seizing up, but it has not yet directly helped large swaths of the real economy: companies, municipalities and other borrowers with less than perfect credit.  ","March 30, 2020 /  5:06 AM / Updated 3 hours ago",https://www.reuters.com//article/us-health-coronavirus-fed-stimulus-analy/u-s-stimulus-package-is-biggest-ever-but-may-not-be-big-enough-idUSKBN21H0E7,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,Exclusive: American Airlines in talks to hire Millstein for aid advice,"NEW YORK (Reuters) - American Airlines Group Inc (AAL.O) is in advanced talks to hire Guggenheim Securities co-chairman James Millstein for advice on tapping a $50 billion industry relief package available from the U.S. Treasury Department to cope with the coronavirus pandemic, people familiar with the matter said. ","March 30, 2020 /  9:15 AM / Updated 2 minutes ago",https://www.reuters.com//article/us-health-coronavirus-american-airline-m/exclusive-american-airlines-in-talks-to-hire-millstein-for-aid-advice-idUSKBN21H13J,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,Wall Street set to open higher as investors weigh stimulus against shutdown,"(Reuters) - Wall Street was set to open slightly higher on Monday as President Donald Trump followed last week’s massive fiscal stimulus by extending his stay-at-home guidelines, leaving investors guessing at their economic impact. ","March 30, 2020 /  10:01 AM / Updated 18 minutes ago",https://www.reuters.com//article/us-usa-stocks/wall-street-set-to-open-higher-as-investors-weigh-stimulus-against-shutdown-idUSKBN21H19X,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,China unexpectedly cuts reverse repo rate by most in five years to support virus-hit economy,"SHANGHAI (Reuters) - China’s central bank unexpectedly cut the rate on reverse repurchase agreements by 20 basis points on Monday, the largest in nearly five years, as authorities ramped up steps to relieve pressure on an economy ravaged by the coronavirus pandemic. ","March 30, 2020 /  5:10 AM / in an hour",https://www.reuters.com//article/us-health-coronavirus-china-cenbank/china-unexpectedly-cuts-reverse-repo-rate-by-most-in-five-years-to-support-virus-hit-economy-idUSKBN21H0EM,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,Facebook commits $100 million to support news media hurt by virus crisis,"(Reuters) - Facebook Inc (FB.O) on Monday pledged $100 million in financing and advertising spending to support news organizations, including local publishers in the United States, reeling from pressure due to the coronavirus pandemic. ","March 30, 2020 /  12:28 PM / Updated an hour ago",https://www.reuters.com//article/us-health-coronavirus-facebook/facebook-commits-100-million-to-support-news-media-hurt-by-virus-crisis-idUSKBN21H1VB,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,"Johnson & Johnson, U.S. government plan 1 billion doses of coronavirus vaccine","(Reuters) - Johnson & Johnson (JNJ.N) said on Monday it made a $1 billion deal with the U.S. government to create enough manufacturing capacity for more than 1 billion doses of a vaccine it is testing to fight the new coronavirus that has killed more than 34,000 people around the world. ","March 30, 2020 /  11:43 AM / a minute ago",https://www.reuters.com//article/us-health-coronavirus-johnson-johnson/johnson-johnson-u-s-government-plan-1-billion-doses-of-coronavirus-vaccine-idUSKBN21H1OY,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,Mylan offers concessions to address EU concerns about Pfizer deal,"BRUSSELS (Reuters) - Generic drugmaker Mylan NV (MYL.O) has offered concessions to address European Union antitrust concerns about its bid for Pfizer’s (PFE.N) off-patent branded drugs business Upjohn, a filing on the European Commission site showed on Monday. ","March 30, 2020 /  12:07 PM / Updated an hour ago",https://www.reuters.com//article/us-mylan-nl-m-a-pfizer-eu/mylan-offers-concessions-to-address-eu-concerns-about-pfizer-deal-idUSKBN21H1S4,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,Fiat Chrysler looks to resume some Italian production next week: union,"MILAN (Reuters) - Fiat Chrysler (FCA) (FCHA.MI) is looking to resume some vehicle production from next week at three plants in Italy if it gets the green light from the government, a union representative said on Monday. ","March 30, 2020 /  11:55 AM / Updated an hour ago",https://www.reuters.com//article/us-health-coronavirus-italy-fiat-chrysle/lockdown-set-to-stymie-fiat-attempt-to-restart-some-italian-production-idUSKBN21H1QG,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,Goldman Sachs sees S&P 500 dividends declining 25% in 2020,LONDON (Reuters) - Goldman Sachs said on Monday it expects S&P 500 dividends to fall by 25% in 2020 as certain large dividend-paying industries are particularly vulnerable to the economic shock of the coronavirus outbreak. ,"March 30, 2020 /  10:35 AM / Updated an hour ago",https://www.reuters.com//article/us-health-coronavirus-dividends/goldman-sachs-sees-sp-500-dividends-declining-25-in-2020-idUSKBN21H1FM,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,UAE's flydubai to cut salaries for three months due to coronavirus,"DUBAI (Reuters) - United Arab Emirates’ airline flydubai will cut salaries for three months from April due to the impact of the global coronavirus pandemic on its business, a spokeswoman said on Monday. ","March 30, 2020 /  1:25 PM / a minute ago",https://www.reuters.com//article/us-health-coronavirus-emirates-flydubai/uaes-flydubai-to-cut-salaries-for-three-months-due-to-coronavirus-idUSKBN21H21Z,https://s2.reutersmedia.net/resources_v2/images/core-placeholder-featured.png
Business,"Covid-19 travel fears, 2020 automotive offerings and running a private members club","In the latest edition of Business Line, Euronews looks at how the coronavirus is impacting travel and tourism, what does it take to run a private and exclusive members’ business clubs in the heart of Dubai’s financial district and the cancellation of the Geneva Auto Show.",2020-03-18,https://www.euronews.com//2020/03/18/covid-19-travel-fears-2020-automotive-offerings-and-running-a-private-members-club,https://static.euronews.com/articles/stories/04/56/26/90/602x338_cmsv2_c617d4ea-483c-5f34-b132-cf3148cfe153-4562690.jpg
Business,Budget airline Ryanair says it will ground nearly all flights from next week due to coronavirus ,Budget airline Ryanair says it will ground nearly all its flights from next week due to the coronavirus crisis gripping Europe.,2020-03-18,https://www.euronews.com//2020/03/18/budget-airline-ryanair-says-it-will-ground-nearly-all-flights-from-next-week-due-to-corona,https://static.euronews.com/articles/stories/04/57/49/28/602x338_cmsv2_7a51e47c-01c8-5f96-b4da-b60402c1c814-4574928.jpg
Business,Coronavirus: Hand sanitiser and face masks overpriced or out-of-stock as COVID-19 spreads,The COVID-19 outbreak has sent people scrambling to buy basic medical supplies like hand sanitiser and protective masks.,2020-03-13,https://www.euronews.com//2020/03/13/coronavirus-hand-sanitiser-and-face-masks-overpriced-or-out-of-stock-as-covid-19-spreads,https://static.euronews.com/articles/stories/04/56/41/78/602x338_cmsv2_41d75717-e3d5-537b-9ded-0e79ca6ccff0-4564178.jpg
Business,Asian markets open in freefall amid coronavirus fears,Global stock exchanges suffered historic crashes as coronavirus panic gripped the financial world.,2020-03-12,https://www.euronews.com//2020/03/12/london-and-paris-stock-exchanges-suffer-historic-crashes-amid-coronavirus-fears,https://static.euronews.com/articles/stories/04/56/33/52/602x338_cmsv2_1bd901cf-10be-5000-acd5-1cb8f8a57976-4563352.jpg
Business,Wake-up call: EU mobilizes economic toolbox to reach sustainability,The 17 Sustainable Development Goals set by the UN are described as the blueprint to achieve a more sustainable future for all.,2020-03-11,https://www.euronews.com//2020/03/11/wake-up-call-eu-mobilizes-economic-toolbox-to-reach-sustainability,https://static.euronews.com/articles/stories/04/54/55/90/602x338_cmsv2_05f3279a-5553-5bfe-bcc9-7fe61561fb4c-4545590.jpg
Business,Brexit: British government spent at least €5 billion preparing for leaving the EU,The UK's National Audit Office (NAO) has released a report showing that government departments spent at least £4.4 billion (€5.08 billion) preparing for the United Kingdom's exit.,2020-03-07,https://www.euronews.com//2020/03/07/brexit-british-government-spent-at-least-5-billion-preparing-for-leaving-the-eu,https://static.euronews.com/articles/stories/04/47/36/70/602x338_cmsv2_9c18c743-a1dd-57dc-b915-7a45bfdb773d-4473670.jpg
Business,Packing a sustainable punch: how Europe is forming a new relationship with plastic,"Today's modern economy would not function without plastic, but the waste it generates has created a public backlash because of concerns over its environmental impact. Innovative ways of producing, reusing and recycling plastic are therefore needed if we are to change our relationship with this essential material.",2020-03-06,https://www.euronews.com//2020/03/06/circular-economy-how-europe-is-forming-a-new-relationship-with-plastic,https://static.euronews.com/articles/stories/04/50/46/46/602x338_cmsv2_f84b61eb-f942-5cf2-a1d9-cbea236b3ab4-4504646.jpg
Business,A bad 'wrap': restoring plastic's reputation,"Since the 1950s we have depended on plastic as a cheap and durable material. Today it is everywhere, from supermarket aisles and fast-food restaurants, to our mobile phones, and the amount just keeps growing.",2020-03-06,https://www.euronews.com//2020/03/06/a-bad-wrap-restoring-plastic-s-reputation,https://static.euronews.com/articles/stories/04/50/46/82/602x338_cmsv2_449f39a5-c1f3-5883-b3a2-ad4102ac962b-4504682.jpg
Business,Coronavirus: Global markets fall amid pessimism over response measures,International stock markets fell again on Friday as fears about the coronavirus outbreak dominated trading.,2020-03-06,https://www.euronews.com//2020/03/06/coronavirus-global-markets-fall-amid-pessimism-over-response-measures,https://static.euronews.com/articles/stories/04/55/09/02/602x338_cmsv2_4ca4431d-4102-56bf-b9b1-87c55088c4d8-4550902.jpg
Business,How are FinTech Start-ups transforming our relationship with money?,"The global financial landscape is in the midst of an unprecedented shift. Financial technology, or FinTech, is the driving force behind it and it is transforming our relationship with money.",2020-03-06,https://www.euronews.com//2020/03/06/how-are-fintech-start-ups-transforming-our-relationship-with-money,https://static.euronews.com/articles/stories/04/53/35/02/602x338_cmsv2_17382240-e56a-52b4-a183-f6e522643d25-4533502.jpg
Business,COVID-19 spread prompts Federal Reserve to slash rates in surprise move,"In a surprise move, the Federal Reserve cut its benchmark interest rate by a sizable half-percentage point Tuesday in an effort to support the economy in the face of the spreading coronavirus.  ",2020-03-03,https://www.euronews.com//2020/03/03/covid-19-spread-prompts-federal-reserve-to-slash-rates-in-surprise-move,https://static.euronews.com/articles/stories/04/54/27/20/602x338_cmsv2_80c4f68f-23a0-5606-bda3-55257d9e8728-4542720.jpg
Business,Geneva Motor Show 2020: Swiss car showcase cancelled over coronavirus,"The Geneva Motor Show was cancelled after the Swiss government put an immediate ban Friday on all public and private events involving more than 1,000 people in order to halt the spread of the new COVID-19 coronavirus.",2020-02-28,https://www.euronews.com//2020/02/28/geneva-motor-show-2020-swiss-car-showcase-cancelled-over-coronavirus,https://static.euronews.com/articles/stories/04/53/40/10/602x338_cmsv2_adf4e569-4708-55de-88d9-96322cd1ed8a-4534010.jpg
Business,"Covid-19, A.I. and Big Data in healthcare and India's electric vehicles: Watch on Business Line","In the latest edition of Business Line, Euronews looks at the impact of Artificial Intelligence and Big Data on the healthcare sector, how the Covid-19 coronavirus is causing ripples on the Chinese stock market and the way India has plugged into the electric vehicle market.",2020-02-27,https://www.euronews.com//2020/02/27/covid-19-a-i-and-big-data-in-healthcare-and-india-s-electric-vehicles-watch-on-business-li,https://static.euronews.com/articles/stories/04/51/95/22/602x338_cmsv2_de693d25-4f7b-55dd-b13c-371feec89c60-4519522.jpg
Business,Fiscal Rules: Towards a new growth model for Europe,"Currently Europe does not have any countries with so-called excessive deficit (over 3% of GDP), but public debt still remains elevated in some parts of the bloc. France, Belgium, Italy, Spain and Greece are among the countries with debt-to-GDP ratios near or above 100%.",2020-02-26,https://www.euronews.com//2020/02/26/fiscal-rules-towards-a-new-growth-model-for-europe,https://static.euronews.com/articles/stories/04/50/31/88/602x338_cmsv2_611b50a5-d306-54f4-84f1-3a14967f37c0-4503188.jpg
Business,Europe's biggest companies need to spend twice as much on reducing emissions: report,European companies spent €124 billion on reducing their carbon footprint in 2019 - but a report claims that is just half what they needed to spend if the EU is to reach its net-zero carbon target by 2050. ,2020-02-25,https://www.euronews.com//2020/02/25/europe-s-biggest-companies-need-to-spend-twice-as-much-on-reducing-emissions-report,https://static.euronews.com/articles/stories/04/52/60/52/602x338_cmsv2_e067e591-0c46-5e78-82df-ae172c836b6b-4526052.jpg
Business,"Markets plunge further COVID-19 fears, with Dow closing down more than 870 points","Stocks slumped on Wall Street again on Tuesday, piling on losses a day after the market's biggest drop in two years as fears spread that the growing COVID-19 outbreak will slow global economic growth.",2020-02-24,https://www.euronews.com//2020/02/24/dow-drops-more-than-1-000-as-covid-19-threatens-global-economy,https://static.euronews.com/articles/stories/04/52/49/58/602x338_cmsv2_709f3fe4-d8eb-5716-80ed-796014545b08-4524958.jpg
Business,High-tech Start-Ups in Croatia: Rimac Automobili pushing electric car limits,"It's not just in Silicon Valley where High-tech Startups are to be found. They're in Croatia, too. Afterall it's here Nikola Tesla started his inventions back in the late 19th century. And businesses today are creating new kinds of robotics, energy management - and the Rimac.",2020-02-24,https://www.euronews.com//2020/02/24/high-tech-start-ups-in-croatia-rimac-automobili-pushing-electric-car-limits,https://static.euronews.com/articles/stories/04/47/58/56/602x338_cmsv2_99b2228d-d09e-5d53-b032-17911fc874e1-4475856.jpg
Business,Strength in numbers: the benefits when firms join forces,"Firms that join forces can be hotbeds of innovation, especially high-tech industries like defence and security, which are frequently at the vanguard of pioneering research and technology.",2020-02-21,https://www.euronews.com//2020/02/21/strength-in-numbers-the-benefits-when-firms-join-forces,https://static.euronews.com/articles/stories/04/48/51/76/602x338_cmsv2_87b6e351-82c4-56eb-a5fd-0d2b060a9013-4485176.jpg
Business,Stockpiling spree hit £1.9bn ahead of virus lockdown,"UK shoppers spent an extra £1.9bn stockpiling groceries in the run-up to the coronavirus lockdown, according to figures for the industry.","Tuesday 31 March 2020 12:33, UK",https://news.sky.com//story/coronavirus-1-9bn-grocery-stockpiling-spree-ahead-of-lockdown-11966036,https://e3.365dm.com/20/03/768x432/2372003210016748907_4952488.jpg?20200321125551
Business,Stocks rally as China data shows return to growth in key sector,Global stock markets are making further tentative gains on hopes the economic disruption from the coronavirus pandemic will be weaker than some estimates fear.,"Tuesday 31 March 2020 12:07, UK",https://news.sky.com//story/coronavirus-green-shoots-for-stock-markets-as-china-data-limits-virus-doom-11966117,https://e3.365dm.com/20/03/768x432/2372003210016748907_4952488.jpg?20200321125551
Business,Revealed: More than 90% of UK airliners grounded over COVID-19,"More than 90% of passenger airliners in the UK have been grounded as demand for air travel has plummeted, Sky News can reveal.","Tuesday 31 March 2020 11:26, UK",https://news.sky.com//story/coronavirus-more-than-90-of-uk-airliners-grounded-as-travel-demand-plummets-11966088,https://e3.365dm.com/20/03/768x432/2372003210016748907_4952488.jpg?20200321125551
Business,Coronavirus: Audit firm Grant Thornton slashes pay ,"One of the main challengers to the 'big four' audit firms has asked its 4,500 UK employees to volunteer for drastic pay cuts or face a substantial redundancy programme.","Tuesday 31 March 2020 12:26, UK",https://news.sky.com//story/coronavirus-challenger-audit-firm-grant-thornton-slashes-pay-11966217,https://e3.365dm.com/20/03/768x432/2372003210016748907_4952488.jpg?20200321125551
Business,British Airways suspends all flights from Gatwick Airport,British Airways is suspending all its flights to and from Gatwick Airport amid the coronavirus pandemic. ,"Tuesday 31 March 2020 09:13, UK",https://news.sky.com//story/coronavirus-british-airways-temporarily-suspends-flights-from-gatwick-airport-11966066,https://e3.365dm.com/20/03/768x432/2372003210016748907_4952488.jpg?20200321125551
Business,Coronavirus lockdown leaves third of 'ornamental growers' facing ruin,"A major part of the UK's gardening industry could be destroyed by the coronavirus lockdown - with a third of ""ornamental growers"" facing ruin within weeks.","Tuesday 31 March 2020 10:00, UK",https://news.sky.com//story/coronavirus-lockdown-leaves-third-of-ornamental-growers-facing-ruin-11966115,https://e3.365dm.com/20/03/768x432/2372003210016748907_4952488.jpg?20200321125551
Business,Coronavirus: Taxpayers forego £600m from RBS payout,UK taxpayers are to forfeit more than £600m from the cancellation of bank dividends as regulators instruct Britain's biggest lenders to conserve capital amid the coronavirus crisis.,"Monday 30 March 2020 21:58, UK",https://news.sky.com//story/coronavirus-taxpayers-forego-600m-from-rbs-payout-11965984,https://e3.365dm.com/20/03/768x432/2372003210016748907_4952488.jpg?20200321125551
Business,Stockpiling spree hit £1.9bn ahead of virus lockdown,"UK shoppers spent an extra £1.9bn stockpiling groceries in the run-up to the coronavirus lockdown, according to figures for the industry.","Tuesday 31 March 2020 12:33, UK",https://news.sky.com//story/coronavirus-1-9bn-grocery-stockpiling-spree-ahead-of-lockdown-11966036,https://e3.365dm.com/20/01/768x432/skynews-coronavirus-china-virus_4906288.jpg?20200130130233
Business,Stocks rally as China data shows return to growth in key sector,Global stock markets are making further tentative gains on hopes the economic disruption from the coronavirus pandemic will be weaker than some estimates fear.,"Tuesday 31 March 2020 12:07, UK",https://news.sky.com//story/coronavirus-green-shoots-for-stock-markets-as-china-data-limits-virus-doom-11966117,https://e3.365dm.com/20/01/768x432/skynews-coronavirus-china-virus_4906288.jpg?20200130130233
business,sindh govt decides to cut public transport fares by 7pc kti rej,"KARACHI: The Sindh government has decided to bring down public transport fares by 7 per cent due to massive reduction in petroleum product prices by the federal government, Geo News reported.Sources said reduction in fares will be applicable on public transport, rickshaw, taxi and other means of traveling.Meanwhile, Karachi Transport Ittehad (KTI) has refused to abide by the government decision.KTI President Irshad Bukhari said the commuters are charged the lowest fares in Karachi as compare to other parts of the country, adding that 80pc vehicles run on Compressed Natural Gas (CNG). Bukhari said Karachi transporters will cut fares when decrease in CNG prices will be made.                        










",1/1/2015,,
business,asia stocks up in new year trad,"HONG KONG: Asian markets started 2015 on an upswing in limited trading on Friday, with mainland Chinese stocks surging in Hong Kong on speculation Beijing may ease monetary policy to boost slowing growth.Hong Kong rose 1.07 percent, closing 252.78 points higher at 23857.82.Seoul closed up 0.57 percent, rising 10.85 points to 1,926.44, while Sydney gained 0.46 percent, or 24.89 points, to close at 5,435.9.Singapore edged up 0.19 percent, gaining 6.39 points to 3,371.54.Markets in mainland China, Japan, Taiwan, New Zealand, the Philippines, and Thailand remained closed for holidays.With mainland bourses shut until January 5, shares in Chinese developers and financial companies surged in Hong Kong, stoked by hopes that Beijing could ease monetary policy to support lagging growth in the world�s second-largest economy.China Vanke, the country�s biggest developer by sales, leapt 10.8 percent and the People�s Insurance Company (Group) of China Ltd. was up 5.51 percent in afternoon trading.Train-builders CSR Corp. and China CNR Corp. soared -- CSR by 16.5 percent and China CNR by 16.0 percent -- extending gains on December 31 after they announced a merger agreement.China�s manufacturing growth dropped in December to its lowest level of 2014, an official survey showed Thursday, as the sector struggles with weak domestic demand.China�s official Purchasing Managers� Index (PMI) released by the National Bureau of Statistics (NBS) came in at 50.1 last month, down from 50.3 recorded in November.The index, which tracks activity in factories and workshops, is considered a key indicator of the health of China�s economy, a major driver of global growth. A figure above 50 signals expansion, while anything below indicates contraction.""Growth momentum is still insufficient,"" NBS said in a statement. - Investors eye US factory data -On forex markets the dollar extended gains ahead of the release of American factory data due later on Friday and following a steady stream of good news from the world�s biggest economy.The dollar bought 120.44 yen, compared to 119.44 yen in final 2014 trading on Wednesday.Wall Street toasted a banner year in 2014, with US equity markets finishing near all-time highs.The euro meanwhile slipped amid growing expectations that the European Central Bank, which meets on January 22, will start buying sovereign bonds. The single currency bought $1.2061 compared to $1.2160 in pre-holiday trade.The ECB has already used several tools to push inflation in member nations back up to the 2.0 percent annual rate it regards as healthy, including asset purchases and making cheap loans available to banks.It is also examining the possibility of large-scale purchases of sovereign debt -- so-called quantitative easing (QE) -- to help jump-start the European Union�s moribund economy.Oil prices rose on Friday, with US benchmark West Texas Intermediate for February delivery rising 44 cents to $54.07 and Brent crude for February gaining 18 cents to $57.51.""The gains in Asian trading are likely because of the positive US crude stockpiles data released on Wednesday,"" Daniel Ang, investment analyst at Phillip Futures in Singapore, told AFP.US crude reserves fell by 1.8 million barrels in the week to December 26, the US Energy Information Administration said in its last petroleum report for 2014 released on Wednesday, boosting prices that lost nearly half their value in the second half of the year.There is growing speculation that the slide in global oil prices -- the biggest since the financial crisis in 2008 -- may have been excessive.""If we do see some supply-side responses, or even if they�re anticipated over the course of this first quarter of the year, we might find that oil has in fact bottomed,"" Michael McCarthy, a chief strategist at CMC Markets in Sydney, told Bloomberg.Gold was at $1,182.36 an ounce, compared with $1,199.00 in end-of-year trading on Wednesday.In other markets:-- Jakarta ended up 0.30 percent, or 15.82 points, at 5,242.77.Coal firm Indo Tambangraya Megah gained 3.41 percent to 15,900 rupiah, while miner Aneka Tambang slipped 1.88 percent to 1,045 rupiah.-- Malaysia�s main stock index shed 0.48 percent, or 8.48 points, to close at 1,752.77.Malayan Banking lost 0.55 percent to 9.12 ringgit, Public Bank slipped 0.44 percent to 18.22 while Top Globe added 1.77 percent 4.60 ringgit.-- Singapore rose 0.16 percent, or 5.44 points, to 3,370.59.Agribusiness company Wilmar International gained 0.93 percent to Sg$3.27 while real estate developer Capitaland dipped 0.30 percent to Sg$3.30.-- Mumbai gained 1.38 percent, or 380.36 points, to end at 27,887.90.Housing Development Finance Corp rose 4.30 percent to 1,171.80 rupees, while Mahindra & Mahindra fell 0.92 percent to 1,224.80 rupees. (AFP)                        










",1/2/2015,,
business,hong kong stocks open 0.66 percent lower,"HONG KONG:  Hong Kong shares opened 0.66 percent lower Monday following a tepid lead from Wall Street, as the first full week of the new year kicked off.The benchmark Hang Seng Index dipped 158.63 points to 23,699.19. 










",1/5/2015,,
