Topic,Title,Content,Date,Link,src
Politics,UK to spend £75m on rescue flights to bring stranded Britons home,The UK is committing £75m to help Britons stranded abroad by chartering rescue flights when there are no other routes available.,"Tuesday 31 March 2020 06:53, UK",https://news.sky.com//story/coronavirus-uk-to-spend-75m-on-charter-flights-to-bring-stranded-britons-home-11965878,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-st-thomas-hospital_4959002.jpg?20200331100018
Politics,Coronavirus: Cummings becomes latest govt official to self-isolate,"The prime minister's chief adviser Dominic Cummings is in self-isolation after showing coronavirus symptoms, No 10 has confirmed.","Monday 30 March 2020 13:43, UK",https://news.sky.com//story/pm-adviser-dominic-cummings-self-isolates-after-showing-coronavirus-symptoms-11965644,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-st-thomas-hospital_4959002.jpg?20200331100018
Politics,Questions over COVID-19 testing as govt claims UK is 'right at the top of the league',A government minister has defended the UK's coronavirus testing regime following growing calls for the country to hugely expand its programme.,"Monday 30 March 2020 14:41, UK",https://news.sky.com//story/coronavirus-questions-over-testing-as-minister-claims-uk-is-right-at-the-top-of-the-league-table-11965700,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-st-thomas-hospital_4959002.jpg?20200331100018
Politics,Why Boris Johnson and other leaders have become more popular amid coronavirus,Boris Johnson's popularity - like that of the majority of world leaders - has risen significantly during the coronavirus crisis.,"Tuesday 31 March 2020 08:31, UK",https://news.sky.com//story/coronavirus-why-boris-johnson-and-other-world-leaders-have-become-more-popular-during-outbreak-11965748,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-st-thomas-hospital_4959002.jpg?20200331100018
Politics,MPs demand 'Army-style' compensation for NHS coronavirus victims,A group of 50 MPs have written to Boris Johnson to call for compensation for the families of those who lose their lives on the frontline of the battle against coronavirus.,"Tuesday 31 March 2020 12:06, UK",https://news.sky.com//story/coronavirus-mps-demand-army-style-compensation-for-nhs-workers-who-die-from-covid-19-11966185,https://e3.365dm.com/19/03/768x432/skynews-child-poverty-poverty_4621775.jpg?20190328180154
Politics,'God help us all': PM under pressure over lack of protective virus gear,"Boris Johnson is facing growing pressure to get more personal protective equipment (PPE) to health workers after it was claimed some nurses were treating coronavirus patients ""without any protection at all"".","Tuesday 31 March 2020 10:22, UK",https://news.sky.com//story/coronavirus-boris-johnson-under-pressure-over-lack-of-protective-gear-for-nhs-staff-11966025,https://e3.365dm.com/19/03/768x432/skynews-child-poverty-poverty_4621775.jpg?20190328180154
Politics,Coronavirus support loophole leaves workers without pay,"Full-time workers who have recently changed jobs are being sacked or left without pay because of an apparent loophole in the government's coronavirus support scheme, Sky News can reveal.","Tuesday 31 March 2020 12:48, UK",https://news.sky.com//story/coronavirus-support-loophole-leaves-workers-without-pay-11966008,https://e3.365dm.com/19/03/768x432/skynews-child-poverty-poverty_4621775.jpg?20190328180154
Politics,UK to spend £75m on rescue flights to bring stranded Britons home,The UK is committing £75m to help Britons stranded abroad by chartering rescue flights when there are no other routes available.,"Tuesday 31 March 2020 06:53, UK",https://news.sky.com//story/coronavirus-uk-to-spend-75m-on-charter-flights-to-bring-stranded-britons-home-11965878,https://e3.365dm.com/19/03/768x432/skynews-child-poverty-poverty_4621775.jpg?20190328180154
Politics,Coronavirus: Cummings becomes latest govt official to self-isolate,"The prime minister's chief adviser Dominic Cummings is in self-isolation after showing coronavirus symptoms, No 10 has confirmed.","Monday 30 March 2020 13:43, UK",https://news.sky.com//story/pm-adviser-dominic-cummings-self-isolates-after-showing-coronavirus-symptoms-11965644,https://e3.365dm.com/19/03/768x432/skynews-child-poverty-poverty_4621775.jpg?20190328180154
Politics,Questions over COVID-19 testing as govt claims UK is 'right at the top of the league',A government minister has defended the UK's coronavirus testing regime following growing calls for the country to hugely expand its programme.,"Monday 30 March 2020 14:41, UK",https://news.sky.com//story/coronavirus-questions-over-testing-as-minister-claims-uk-is-right-at-the-top-of-the-league-table-11965700,https://e3.365dm.com/19/03/768x432/skynews-child-poverty-poverty_4621775.jpg?20190328180154
Politics,Why Boris Johnson and other leaders have become more popular amid coronavirus,Boris Johnson's popularity - like that of the majority of world leaders - has risen significantly during the coronavirus crisis.,"Tuesday 31 March 2020 08:31, UK",https://news.sky.com//story/coronavirus-why-boris-johnson-and-other-world-leaders-have-become-more-popular-during-outbreak-11965748,https://e3.365dm.com/19/03/768x432/skynews-child-poverty-poverty_4621775.jpg?20190328180154
Politics,MPs demand 'Army-style' compensation for NHS coronavirus victims,A group of 50 MPs have written to Boris Johnson to call for compensation for the families of those who lose their lives on the frontline of the battle against coronavirus.,"Tuesday 31 March 2020 12:06, UK",https://news.sky.com//story/coronavirus-mps-demand-army-style-compensation-for-nhs-workers-who-die-from-covid-19-11966185,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-covid-19_4955834.jpg?20200326115941
Politics,'God help us all': PM under pressure over lack of protective virus gear,"Boris Johnson is facing growing pressure to get more personal protective equipment (PPE) to health workers after it was claimed some nurses were treating coronavirus patients ""without any protection at all"".","Tuesday 31 March 2020 10:22, UK",https://news.sky.com//story/coronavirus-boris-johnson-under-pressure-over-lack-of-protective-gear-for-nhs-staff-11966025,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-covid-19_4955834.jpg?20200326115941
Politics,Coronavirus support loophole leaves workers without pay,"Full-time workers who have recently changed jobs are being sacked or left without pay because of an apparent loophole in the government's coronavirus support scheme, Sky News can reveal.","Tuesday 31 March 2020 12:48, UK",https://news.sky.com//story/coronavirus-support-loophole-leaves-workers-without-pay-11966008,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-covid-19_4955834.jpg?20200326115941
Politics,UK to spend £75m on rescue flights to bring stranded Britons home,The UK is committing £75m to help Britons stranded abroad by chartering rescue flights when there are no other routes available.,"Tuesday 31 March 2020 06:53, UK",https://news.sky.com//story/coronavirus-uk-to-spend-75m-on-charter-flights-to-bring-stranded-britons-home-11965878,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-covid-19_4955834.jpg?20200326115941
Politics,Coronavirus: Cummings becomes latest govt official to self-isolate,"The prime minister's chief adviser Dominic Cummings is in self-isolation after showing coronavirus symptoms, No 10 has confirmed.","Monday 30 March 2020 13:43, UK",https://news.sky.com//story/pm-adviser-dominic-cummings-self-isolates-after-showing-coronavirus-symptoms-11965644,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-covid-19_4955834.jpg?20200326115941
Politics,Questions over COVID-19 testing as govt claims UK is 'right at the top of the league',A government minister has defended the UK's coronavirus testing regime following growing calls for the country to hugely expand its programme.,"Monday 30 March 2020 14:41, UK",https://news.sky.com//story/coronavirus-questions-over-testing-as-minister-claims-uk-is-right-at-the-top-of-the-league-table-11965700,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-covid-19_4955834.jpg?20200326115941
Politics,Why Boris Johnson and other leaders have become more popular amid coronavirus,Boris Johnson's popularity - like that of the majority of world leaders - has risen significantly during the coronavirus crisis.,"Tuesday 31 March 2020 08:31, UK",https://news.sky.com//story/coronavirus-why-boris-johnson-and-other-world-leaders-have-become-more-popular-during-outbreak-11965748,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-covid-19_4955834.jpg?20200326115941
Politics,MPs demand 'Army-style' compensation for NHS coronavirus victims,A group of 50 MPs have written to Boris Johnson to call for compensation for the families of those who lose their lives on the frontline of the battle against coronavirus.,"Tuesday 31 March 2020 12:06, UK",https://news.sky.com//story/coronavirus-mps-demand-army-style-compensation-for-nhs-workers-who-die-from-covid-19-11966185,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-dominic-cummings_4958294.jpg?20200330123404
Politics,'God help us all': PM under pressure over lack of protective virus gear,"Boris Johnson is facing growing pressure to get more personal protective equipment (PPE) to health workers after it was claimed some nurses were treating coronavirus patients ""without any protection at all"".","Tuesday 31 March 2020 10:22, UK",https://news.sky.com//story/coronavirus-boris-johnson-under-pressure-over-lack-of-protective-gear-for-nhs-staff-11966025,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-dominic-cummings_4958294.jpg?20200330123404
Politics,Coronavirus support loophole leaves workers without pay,"Full-time workers who have recently changed jobs are being sacked or left without pay because of an apparent loophole in the government's coronavirus support scheme, Sky News can reveal.","Tuesday 31 March 2020 12:48, UK",https://news.sky.com//story/coronavirus-support-loophole-leaves-workers-without-pay-11966008,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-dominic-cummings_4958294.jpg?20200330123404
Politics,UK to spend £75m on rescue flights to bring stranded Britons home,The UK is committing £75m to help Britons stranded abroad by chartering rescue flights when there are no other routes available.,"Tuesday 31 March 2020 06:53, UK",https://news.sky.com//story/coronavirus-uk-to-spend-75m-on-charter-flights-to-bring-stranded-britons-home-11965878,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-dominic-cummings_4958294.jpg?20200330123404
Politics,Coronavirus: Cummings becomes latest govt official to self-isolate,"The prime minister's chief adviser Dominic Cummings is in self-isolation after showing coronavirus symptoms, No 10 has confirmed.","Monday 30 March 2020 13:43, UK",https://news.sky.com//story/pm-adviser-dominic-cummings-self-isolates-after-showing-coronavirus-symptoms-11965644,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-dominic-cummings_4958294.jpg?20200330123404
Politics,Questions over COVID-19 testing as govt claims UK is 'right at the top of the league',A government minister has defended the UK's coronavirus testing regime following growing calls for the country to hugely expand its programme.,"Monday 30 March 2020 14:41, UK",https://news.sky.com//story/coronavirus-questions-over-testing-as-minister-claims-uk-is-right-at-the-top-of-the-league-table-11965700,https://e3.365dm.com/20/03/768x432/skynews-coronavirus-uk-dominic-cummings_4958294.jpg?20200330123404
Politics,Tunisian authorities to cover burial expenses of Tunisians who died abroad as airspace closed (Consulate General of Tunisia in Milan),"(TAP) - The Tunisian Consulate General in Milan, Italy, indicated that the Tunisian authorities will cover the costs of the burial of all Tunisians who died of natural causes or as a result of the COVID-19 epidemic, in Muslim cemeteries within the consular district. According to a press release, the Consulate General said that the Tunisian authorities had decided, as instructed by President Kaies Saied, to cover the costs of burying Tunisians who died abroad in Muslim cemeteries, particularly after the decision to close the airspace in most countries, in order to prevent the spread of the new coronavirus.The city of Milan is located in Lombardy having experienced the first case of death, on March 18, of a Tunisian resident in Italy after his contamination by the coronavirus and the second case of death of a Tunisian in the city of Ancona victim of the pandemic, according to previous statements of Tunisian ambassador in Rome, Moez Sinaoui to TAP. ","28/03/2020 19:17, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12501137-tunisian,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,COVID-19: Presidency calls on all freedom-loving people everywhere to back Palestinians,"(TAP) - All freedom-loving people in Tunisia and around the world are called upon to send all necessary medical equipment to the Palestinian people, given the health crisis in this country related to the the spread of the coronavirus (COVID-19), the Presidency of the Republic said in a statement Saturday.It expressed Tunisia's willingness to make its means, such as they may be, available to the brotherly Palestinian people.The Presidency of the Republic noted that the population density in the occupied Palestinian territories and the refugee camps, as well as the scarcity of resources increase the risk of infection.It urged international organisations to assume their humanitarian role in this difficult context experienced by all peoples.President Kais Saied, on Friday, held phone conversations with Palestinian President Mahmoud Abbas and Hamas' political bureau chief Ismail Haniya.He emphasised Tunisia's constant position standing unconditionally with the Palestinian people and its readiness to provide them with the necessary support in this harsh ordeal facing all mankind.","28/03/2020 18:12, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12501032-covid-19,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,COVID-19-Curfew: detention warrant issued against man who called for night rally,"(TAP)- The Public Prosecutor's Office issued a detention warrant against the person who had called for a night rally in the Tunis Jebel Lahmar neighbourhood, communication officer at the Tunis Court of First Instance and Deputy Public Prosecutor Mohsen Dali said Saturday.The man has been detained and charged with incitement to a night rally during curfew hours, he told TAP.Youth groups gathered in the Jebel Lahmar neighbourhood shouting ""Allah Akbar"" to beg for God's mercy in the face of the COVID-19 epidemic, in violation of the curfew provisions.Dali also indicated that the Public Prosecutor's Office had issued a detention warrant against a person over spreading false news about resignations of security officials.    ","28/03/2020 14:10, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12500325-covid-19-curfew,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,74 persons having violated curfew and lockdown provisions taken into custody (statement),"(TAP)- Head of the information and communication unit at the Tunis Court of First Instance and deputy public prosecutor Dali said Saturday that the public prosecutor's office has decided to take into custody 74 people who have violated the curfew and total confinement provisions since March 23.Arrest warrants have been issued for 16 of them while the others have remained at liberty, Mohsen Dali added in a statement to TAP.The deputy public prosecutor also pointed out that the prosecutor's office is also monitoring the enforcement of the mandatory isolation arrangements for all those who have returned to the country.Regarding the assessment of the terrorist threat, Dali said that the security units at both the intelligence and investigative levels are closely monitoring this issue particularly during this stage. Two terrorist cells had been dismantled in Mahdia and Siliana, he specified.Three suspects belonging to the first cell and another member of the second cell had been arrested and taken into custody by the Judicial Anti-Terrorist Division.    ","28/03/2020 13:39, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12500218-74-persons-having,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,Bill on delegation of legislative power to PM discussed in parliamentary committee,"(TAP) - The Committee on Rules of Procedure, Immunity, Parliamentary Laws and Electoral Laws held a teleconference on Friday to discuss the bill on the delegation of legislative power to the prime minister.According to a press release of the House of People's Representatives (HPR), the meeting was an opportunity for the presidents of the parliamentary blocs to discuss the draft law 30/2020 which delegates to the Prime Minister the publication of decree-laws, in accordance with Article 70 of the Constitution (second paragraph).The bill in question empowers the Prime Minister to promulgate decree-laws for a period of two months in the fields set out in Article 65 of the Constitution. The purpose of enacting this law is to deal with the impact of the spread of the coronavirus, to ensure the continuity of vital services in the country and to make the executive power's action more effective in the light of the rapidly changing situation.The members of the committee and the presidents of the parliamentary blocs unanimously approved ""the delegation of the legislative power to the Prime Minister, in order to guarantee the promptness and efficiency of the measures to be taken in these exceptional circumstances in which the country is going through.""However, ""the delegation of powers should be limited to a number of fields which are related to the fight against the new coronavirus, such as health, security, social and environmental fields,"" they said. The members of the committee ruled out the possibility of implementing all the articles included in the bill.It was agreed to schedule a teleconference on Saturday, starting at 11 a.m., for the hearing of the party that presented this initiative and two legal experts. The deputies called for compliance with the deadlines set by the rules of procedure, which stipulate that the examination of the law in question should be speeded up. ","28/03/2020 10:56, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12499659-bill-on-delegation,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,Fakhfakh chairs meeting of National COVID-19 Monitoring Authority,"(TAP) – Prime Minister Elyes Fakhfakh chaired, on Friday at the Kasbah palace, the meeting of the National COVID-19 Monitoring Authority. According to a statement of the Prime Ministry, the meeting was devoted to monitoring the activities of the central operations room of the Authority and the general health assessment in the country over the last two days.It was an opportunity to present the latest statistics on the coronavirus and to examine the coordination mechanisms between regions, in the light of the health, security and social monitoring in the country that will help to make appropriate decisions, the same source said.The supply of shops, the control of distribution channels and the assessment of the degree of compliance with general health lockdown and law enforcement were also examined.The Prime Minister announced last Wednesday the creation of the National COVID-19 Monitoring Authority, which brings together senior officials from the Ministries of Interior, Health and Social Affairs, with the aim of imposing full compliance with measures to combat the virus.The Authority ensures coordination between the regional disaster committees and the National COVID-19 Control Committee. It also monitors compliance with the full lockdown procedure adopted by the National Security Council and the implementation of the 14-day self-isolation programme. The monitoring of the regularity of the supply of basic products and the distribution of social assistance to poor families or families without income are among the prerogatives of the Authority. It also follows up recommendations by referring them to the National Committee to Combat COVID-19, with a view to adopting the necessary measures to contain the virus.        ","28/03/2020 00:35, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498666-fakhfakh-chairs,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,COVID-19: Tunisia receives protection and screening equipment from AU,"(TAP) -Tunisia will receive, tomorrow Saturday, a grant from the African Union (AU) as part of the assistance provided to African countries in the fight against the Coronavirus.According to a press release of the Ministry of Foreign Affairs, the donation will consist of face masks, coronavirus screening tests and protective clothing. According to the same source, this equipment is financed by a Chinese company. ""Tunisia commended the efforts made by the African Union, the Chinese company in question and the Ethiopian government for their efforts in the distribution and delivery of this equipment,"" the same source said. ","27/03/2020 22:37, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498589-covid-19-tunisia,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,Kaïs Saïed talks with Mahmoud Abbas and Ismail Haniyeh,"(TAP) - President Kaïs Saïed, had two telephone conversations on Friday with Palestinian President Mahmoud Abbas and head of the political bureau of the Hamas movement, Ismail Haniyeh.The talks focused on ""the health situation in the Palestinian territories,"" according to a statement issued by the Presidency of the Republic.""The demographic density which is a factor that can promote the spread of the coronavirus as well as the lack of medicines and health facilities needed to fight against this pandemic"", were at the heart of the talks, the same source said.The President of the Republic reaffirmed ""Tunisia's permanent support to the Palestinian people and its readiness to provide the necessary support to the brotherly Palestinian people in this difficult situation that all humanity is going through"".     ","27/03/2020 22:14, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498562-kaïs-saïed-talks,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,Foreign Ministry mobilised  for repatriation of Tunisians stranded abroad,"


 (TAP)– Departments of the Foreign Affairs Ministry, both at home and abroad , are mobilised to help Tunisian nationals, especially students and those who face delicate social and financial situations following the closure of borders and the enforcement of the  general lockdown in several countries.

 Diplomatic missions in European countries will continue to provide urgent consular services to Tunisians, the ministry Friday further said in a press release. 


in addition, the ministry is monitoring repatriation efforts of non-resident Tunisians stranded abroad - considering measures decided in several countries to combat the spread of the COVID-19- in coordination with different structures  and ministries.


The Ministry is striving to ensure the repatriation of still stranded Tunisians. Crisis cells in all  diplomatic and consular missions are working day and night to provide assistance. 

















","27/03/2020 21:48, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498499-foreign-ministry,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,INLUCC receives 220 reports of non-compliance with self-isolation and total lockdown measures,"(TAP)- The National Anti-Corruption Authority (INLUCC) said it received on Friday some 220 reports of speculation on products, price increases and violation of self-isolation and total lockdown, against the backdrop of the health situation related to the Coronavirus pandemic.The reports received until 1pm, concern a total of 14 governorates and also include denunciations of abuse of power by some omdas who fraudulently manipulate the lists of social assistance beneficiaries. Among the reports received are also reports of failure to comply with the measures of total lockdown and self-isolation. A wedding ceremony was held in Menzel Chaker (Sfax), Friday prayers were held in a mosque in Bardo (Tunis) and a weekly souk was held in El Kamour (Tataouine). Correspondence to this effect was addressed to the Ministries of Trade, Health and Interior says the INLUCC.The INLUCC has made a toll-free number (80102222) available to citizens to denounce cases of non-compliance with the measures of self-isolation and total lockdown, speculation and conditional sale as well as any offences in relation to prices.The INLUCC has established a plan to combat these price offences caused by the health situation in the country, under the slogan ""Speculation is a form of corruption"".   ","27/03/2020 21:37, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498470-inlucc-receives-220,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,President Kais Saied holds phone conversation with Emir of Kuwait ,"(TAP)– President of the Republic Kais Saied, on Friday afternoon, held a phone conversation with Emir of Kuwait Sabah Al-Ahmad Al-Jaber Al-Sabah.The talk reviewed the relations between Tunisia and Kuwait, as well as the imperative to face the COVID-19 pandemic under the aegis of the United Nations (UN), in order to pool efforts to overcome this global danger, the Presidency said in a statement.Kais Saied had launched an initiative calling for an emergency session of the UN Security Council and proposing a draft resolution to examine ways to control the spread of the COVID-19.   ","27/03/2020 20:32, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498366-president-kais,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,Saied-Al Sissi Telephone conversation,"(TAP)- The telephone conversation between President Kais Saied and Abdel Fattah Al-Sissi, on Friday, was an opportunity for both sides to highlight the special relations between the two peoples and countries and the need to find new perspectives for the consolidation of fraternal ties in all fields, a statement issued by the presidency of the Republic said.Addressing the health situation related to the spread of COVID-19, the two Presidents stressed the need for a new approach with a central role for the United Nations in bringing together and coordinating efforts.The two Heads of State affirmed the readiness of Tunisia and Egypt to support each other.On another level, the telephone conversation made it possible to evoke the positions relating to the agreement on the sharing of the Nile waters. In this context, Kais Saied indicated that the security of the Egyptian people is equivalent to the security of Tunisians.Raising the situation in Libya, Saied insisted on the inter-Libyan solution of the crisis. A position that Egypt supports and welcomes, according to the same source.The two presidents invited each other.   ","27/03/2020 20:16, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498262-saied-al-sissi,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,COVID-19: almost 700 military patrols deployed nationwide over last 24 hours ,"(TAP)- Spokesperson for the National Defence Ministry Mohamed Zekri said 660 patrols were deployed nationwide over the last 24 hours.  The air force conducted combing operations in several regions over the last 24 hours to ensure more stringent compliance with the general lockdown and curfew, Zekri further told TAP.The spokesperson reminded of Thursday's press release in which the ministry announced a heightened state of alert and  higher promptness to monitor suspicious movements and deal with any danger, in coordination with national security forces and the National Guard.   This measure fits within the follow-up of the security state of affairs at land and sea borders with Libya, the ministry said.         ","27/03/2020 19:24, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12497941-covid-19-almost,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,New app. to ensure continuous work in public and private sectors at heart of inter-ministerial coordination session,"(TAP)- A new application to ensure continuity of work in the public and private sectors was discussed at an inter-ministerial coordination sessionThat meeting was held on Friday at the headquarters of the Ministry of Interior to review the situation in the country in relation to the coronavirus (COVID—19).On the agenda of the meeting were the arrangements to be made to ensure the continuity of activities in the main public and private companies and the sectors concerned by the lockdown measures. A computer application project was discussed in this regard.The meeting was attended by Minister of the Interior Hichem Mechichi, Minister of Communication Technologies and Digital Transition Mohamed Fadhel Kraiem, Minister of Social Affairs Habib Kchaou and Minister of Industry and SMEs Salah Ben Youssef.It focused on the exceptional measures taken in the context of the general lockdown and curfew.The session was also an opportunity to assess the coordination between the services of these ministries and examine ways to step it up to better support national efforts to combat the spread of COVID-19.   ","27/03/2020 18:59, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12498039-new-app-to-ensure,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Politics,Repatriation of Tunisians stranded abroad focus of President and FM talks,"(TAP) - The repatriation of Tunisians stranded abroad and the mobilisation of financial support was the focus of a meeting held Friday at the Carthage Palace between President Kaïs Saïed and Foreign Minister Noureddine Erray.The meeting discussed the measures in force and decisions taken by the Foreign Affairs Department in coordination with government and ministerial structures to facilitate the return of Tunisian non-residents abroad, said the Presidency of the Republic.Noureddine Erray informed the President of the Republic of the efforts made and the ongoing Tunisian diplomatic actions to mobilise financial and health support for hospitals in the country, including the provision of equipment and medicines capable of dealing with the COVID-19 global pandemic. ","27/03/2020 17:37, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Politics/12497624-repatriation-of,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
