Topic,Title,Content,Date,Link,src
Health,Ellen Johnson Sirleaf Launches Women's Center as Change Catalyst,"The Ellen Johnson Sirleaf Presidential Center for Women and Development, which launched in early March, was founded by the former Liberian president  ""to be a catalyst for change across Africa, by helping unleash its most abundant untapped power - its women"".","Bridges Institute, 19 March 2020",https://allafrica.com//view/group/main/main/id/00072449.html,https://cdn07.allafrica.com/download/pic/main/main/csiid/00551526:9bbad0c3b385a6205002b0d100918165:arc614x376:w416:us1.jpg
Health,Tanzanian Men Could Soon Be Forced to Pay Their Wives a 'Salary',"Dar es Salaam Regional Commissioner, Paul Makonda, wants to introduce a law that will enable 40% of salaries of men in formal employment deducted and credited to the bank accounts of their spouses who are housewives. He says he doesn't want women to be frustrated by a lack of money.","Nairobi News, 11 March 2020",https://allafrica.com//view/group/main/main/id/00072328.html,https://cdn02.allafrica.com/download/pic/main/main/csiid/00010069:9486cb8a6fc53b6ea2dea86ea7c8a6ff:arc614x376:w416:us1.jpg
Health,The 'Scramble for Resources' And How it Fuels Conflict,"But governments and the public can start by taking the little steps that boost peacebuilding, like weeding out corruption, xenophobia, and promoting environmental protection, said 17-year-old Kenyan Makenna Muigai, who has been a climate activist for over a year.","allAfrica, 25 March 2020",https://allafrica.com//view/group/main/main/id/00072530.html,https://cdn08.allafrica.com/download/pic/main/main/csiid/00551601:9b44239c01c226c15cab185aa76cba3b:arc614x376:w416:us1.jpg
Health,"African Govts Failing in Provision of Water, Sanitation - Survey","A new analysis shows that on average more than half of Africans have to leave their homes to access water, and only a quarter have access to sewage infrastructure. Afrobarometer says its findings from surveys in 34 African countries, released in advance of World Water Day on March 22, show that there has been little progress towards UN Sustainable Development Goal No. 6: Ensure availability and sustainable management of water and sanitation for all.","Afrobarometer, 19 March 2020",https://allafrica.com//view/group/main/main/id/00072457.html,https://cdn03.allafrica.com/download/pic/main/main/csiid/00551369:95f684f83bde396476783cc59ecd1f17:arc614x376:w416:us1.jpg
Health,Tanzanian Officials Keen On Mara River Water Plan,"The main aim is to involve stakeholders to make the water allocation plan sustainable an official has said. The Mara River starts in the Mau forests on the Kenyan side, and flows through the Masai Mara Game Reserves and Serengeti National Park, before emptying into Lake Victoria in Tanzania. Apart from supporting wildlife conservation, Mara River is also a source of livelihood to around 1.1 million Tanzanians and Kenyans.","Daily News, 20 March 2020",https://allafrica.com//view/group/main/main/id/00072473.html,https://cdn04.allafrica.com/download/pic/main/main/csiid/00540894:b0342501e83151c5723c256684582753:arc614x376:w416:us1.jpg
Health,1 in 3 Kenyans Experience Chronic Hunger Annually,"14.5 million Kenyans are food insecure every year according to the Kenya Institute for Public Policy Research Analysis. Although Kenya has made some progress with food security, it is among 43 countries where food deficiency remains serious.","Nation, 16 March 2020",https://allafrica.com//view/group/main/main/id/00072384.html,https://cdn07.allafrica.com/download/pic/main/main/csiid/00370419:22deef46456ec8af24bef4e18bab2fe1:arc614x376:w416:us1.jpg
Health,DR Congo Wants New Life Breathed Into Grand Inga Dam Project,"President Félix Tshisekedi of the Democratic Republic of Congo, with the support of the African Union, has invited leaders from Angola, Republic of Congo, Rwanda, Uganda, South Africa and Kenya to discuss the feasibility for Africa's biggest proposed water project, the Grand Inga Dam project on the Congo River, that was mooted 10 years ago.","Citizen, 15 March 2020",https://allafrica.com//view/group/main/main/id/00072389.html,https://cdn07.allafrica.com/download/pic/main/main/csiid/00551478:e80b08b24c3b216f21be03b77505f05e:arc614x376:w416:us1.jpg
Health,Rare White Giraffes Killed in Kenya,"The carcasses of the two giraffes were found in Garissa in eastern Kenya, the Ishaqbini Hirola Community Conservancy said. The unique giraffes suffered from a genetic condition called leucism, which prevents pigmentation in skin cells and results in a pale colour.","DW, 10 March 2020",https://allafrica.com//view/group/main/main/id/00072326.html,https://cdn01.allafrica.com/download/pic/main/main/csiid/00551427:8947c3844c9df84c17462f3c07b7926b:arc614x376:w416:us1.jpg
Health,How Blockchain Tech Will Revolutionize Africa's Education Sector,"Blockchain is undisputedly an ingenious invention. It's a technology that began as underpinning for virtual currencies but it is quickly becoming obvious that blockchain is more than just bitcoin. The encrypted ledger technology that powers bitcoin can be tapped into to transform education, writes Molly Wasonga for CIO East Africa.","CIO,  9 March 2020",https://allafrica.com//view/group/main/main/id/00072309.html,https://cdn05.allafrica.com/download/pic/main/main/csiid/00511204:ee967c06d682baf80299955f8f92ffd3:arc614x376:w416:us1.jpg
Health,Unplanned Pregnancies Soar in Kenya as Contraceptive Use Dips, ,"Capital FM,  2 March 2020",https://allafrica.com//view/group/main/main/id/00072226.html,https://cdn01.allafrica.com/download/pic/main/main/csiid/00470137:2e37599262c174be600675eff3eb04b9:arc614x376:w416:us1.jpg
Health,"Rwanda's Kagame Reshuffles Cabinet, Overhauls Some Ministries","Valentine Uwamariya has been named the new minister of education, while Gaspard Twagirayezu has been appointed minister of state in charge of primary and secondary education. The reshuffle has also seen the creation of a ministry in charge of ICT and technical and vocational education and training education.","New Times, 27 February 2020",https://allafrica.com//view/group/main/main/id/00072172.html,https://cdn08.allafrica.com/download/pic/main/main/csiid/00541721:2093c61cf27693acbf6128a948a0f503:arc614x376:w416:us1.jpg
Health,Mali Seeks to Negotiate with Militants,"With violence wreaking havoc across the country, Malian President Ibrahim Boubacar Keita, says that his government is ready to hold talks with the main militant leaders in the country.","VOA, 24 February 2020",https://allafrica.com//view/group/main/main/id/00072126.html,https://cdn01.allafrica.com/download/pic/main/main/csiid/00360937:0a5662b080231a789aa43286a3929a94:arc614x376:w416:us1.jpg
Health,"Namibian Student, South African Govt Aim to Save Water in Schools","A Namibian reasearcher at the University of Stellenbosch has collaborated with two government departments, two universities, a radio station and 98 corporate companies in an effort to save water at schools in the Western Cape province. The #SmartWaterMeterChallenge campaign was born - focusing on using real time water usage data in order to help schools save water and money.","New Era, 19 February 2020",https://allafrica.com//view/group/main/main/id/00072156.html,https://cdn05.allafrica.com/download/pic/main/main/csiid/00520406:cb383f0727cf5bdc889c6fb0a0985f2b:arc614x376:w416:us1.jpg
Health,Allegations of Misuse of Research Funds by Nigerian Lecturers,"The Tertiary Education Trust Fund has accused lecturers across the country's public tertiary institutions of diverting research grants to build homes, purchase cars, and engage in other activities, but the allegations are being denied by the Academic Staff Union of Nigeria writes Mojeed Alabi for Premium Times.","Premium Times, 11 February 2020",https://allafrica.com//view/group/main/main/id/00071986.html,https://cdn01.allafrica.com/download/pic/main/main/csiid/00340322:fac5686c71dff7474ee98ae9e99d309e:arc614x376:w416:us1.jpg
Health,12 Fraught Hours With E.M.T.s in a City Under Siege,"PATERSON, N.J. — “Back up, sir!” shouted Kenny Kiefer, a Fire Department battalion chief, his N95 mask muffling his words.Could he be infected with the coronavirus? Possibly. But he was neither wheezing nor gulping for breath. The chief explained to the man that he could become far sicker by being in the hospital.Day and night, ambulances crisscross the streets of Paterson, the eerie silence of a once-raucous city shredded by siren shrieks so pervasive it sounds as if the city is under attack.Which, in a sense, it is.Deputy Chief John Bradle, 56, a brisk, bald 24-year veteran of the department, issued the day’s orders. Accustomed to sharing a cramped firehouse bunkroom, the men listened in a huddle, then suddenly shifted apart, awkwardly remembering to social distance. (The Paterson Fire Department oversees emergency medical services; nearly all 275 firefighters are certified as E.M.T.s.)The rules: One guy sits in the back, always in a full hazmat suit. A second rides up front, and gets out only if needed to help the first one with a stair evacuation chair or stretcher. The driver must remain in the cab so that it stays uncontaminated. He may step out for one reason only: to seal the second E.M.T. in full hazmat.“We’re not openly discouraging them from going to the hospital,” he said, “but we’re informing them that if they don’t have an escalating fever, the E.R. will send you right back home.”Here, it was immediately apparent from the patient’s frantic adult daughter that this case was critical.The ambulance driver leapt out of the cab to suit up his buddy. Neighbors leaning over rowhouse staircase railings watched as two men in shiny beige hazmat suits, safety goggles, a mask with disposable bubblegum-pink filtration disks, eggplant-purple gloves and knee-high green chemical-resistant boots with lemon-yellow soles, headed into an apartment building.A new call was coming in: Another ambulance, freshly deconned, sped off.More recently, he has been sharing supplies with police and shelter workers, and just gave 1,000 N95 masks, 15,000 surgical masks plus thermometers and disposable stethoscopes to St. Joe’s.Usually a warming spring breeze and a bright blue afternoon sky will bring out the best in the city. But now, as ambulances bust through red lights, giving wild chase to the coronavirus, even the sight of two people fist-bumping at a street corner seemed tinged with menace.The next call came in: person not breathing. Capt. Chris Huber sped to the address, on a narrow street crammed tight with paint-peeling apartment houses, to direct E.M.T.s and hospital paramedics.After a hard call while being encapsulated in hazmat, guys often get sweat-drenched and even claustrophobic. Earlier in the day, one of them pleaded with his supervisor, “Hey, I need a break! I’m going crazy in this thing.”Even so, the numbers are harsh. So far, 81 members of the department have been affected: 30 are sick; 51 more have been quarantined. They include deputy and battalion chiefs, captains, firefighter E.M.T.s and dispatchers.In the break room, the TV remote is jammed. The guys handed it around, smacking, shaking, rattling it.The woman, worn, red-eyed, wrapped in a scarf, her hair wild, appeared in the doorway. She was miserable-sick but not coughing.Meanwhile, the new E.M.T. shift was just getting started. Three-man crews huddled in the decon tent, learning the new protocols.","April 1, 2020",https://www.nytimes.com//2020/04/01/health/coronavirus-emt-workers.html,https://static01.nyt.com/images/2020/04/03/science/00VIRUS-EMTS-patient/merlin_171015786_b0a55abc-4367-40c1-866f-278e80fb3287-jumbo.jpg
Health,F.D.A. Approves First Coronavirus Antibody Test in U.S.,"The Food and Drug Administration on Thursday approved a new test for coronavirus antibodies, the first for use in the United States.Antibody testing eventually should give scientists a better sense of how widespread the infection is in the population — and help researchers calculate more precisely the death rate.The new test looks only for the presence of the antibodies and delivers a qualitative yes or no answer — it does not say how well any antibodies are working, said Dr. Angela Rasmussen, a virologist at Columbia University in New York. ","April 2, 2020",https://www.nytimes.com//2020/04/02/health/coronavirus-antibody-test.html,https://static01.nyt.com/images/2020/04/02/science/02VIRUS-ANTIBODY-TEST1/02VIRUS-ANTIBODY-TEST1-videoLarge.jpg
Health,Trump Administration Officials Weigh How Far to Go on Recommending Masks,"WASHINGTON — The Trump administration is close to recommending that all Americans wear cloth masks if they go out in public, a change in position that reflects new concerns that the coronavirus is being spread by infected people who have no symptoms and new data suggesting the United States is not yet slowing the rate of infections.“The eyes are not in the mask. If you are touching things and touching your eyes, you’re exposing yourself in the same way,” Dr. Birx said. “This will be an additive piece if it comes out, rather than saying it is a substitute for it. It is not a substitute for the presidential guidelines that have already gone out.”Her caveats on masks reflect what has been a common view among many public health bodies about the effectiveness of masks for the general public. Until now, the C.D.C., like the World Health Organization, has advised that ordinary people don’t need to wear masks unless they are sick and coughing. Part of the reason has been to preserve medical-grade masks, including N95 respirator masks, for health care workers who desperately need them at a time when they are in continuously short supply.But earlier this week, Mr. Trump said that broad use of nonmedical masks, at least, was “certainly something we could discuss.”","April 2, 2020",https://www.nytimes.com//2020/04/02/health/masks-coronavirus-cdc.html,https://static01.nyt.com/images/2020/05/01/science/01VIRUS-MASKS/01VIRUS-MASKS-videoLarge.jpg
Health,Unproven Stem Cell Therapy Gets OK for Testing in Coronavirus Patients,"An experimental stem cell therapy derived from human placentas will begin early testing in patients with the coronavirus, a New Jersey biotech company said Thursday.In recent weeks, the established scientific process of evaluating a drug’s safety and effectiveness has been upended by Mr. Trump, who has repeatedly promoted the potential of two long-used malaria drugs that have shown mainly anecdotal evidence of helping patients. On Saturday, the F.D.A. took the unusual step of approving those drugs to treat hospitalized patients with coronavirus on an emergency basis, even though no significant clinical trials have yet been done.At least one outside expert said the approach could present safety risks. Paul Knoepfler, a stem cell researcher at the University of California, Davis, said that patients with coronavirus can develop severe reactions where their immune systems go too far in attacking cells in their lungs, causing damaging inflammation. Other cell therapies tested in China are designed to dampen the immune response. He said one risk with the natural killer cells is they could go in the other direction, exacerbating respiratory problems “by massive killing of the patients’ respiratory cells.”","April 2, 2020",https://www.nytimes.com//2020/04/02/health/stem-cell-treatment-coronavirus.html,https://static01.nyt.com/images/2020/04/02/science/02VIRUS-stemcell/02VIRUS-stemcell-videoLarge.jpg
Health,Essential Drug Supplies for Virus Patients Are Running Low,"Across the country, as hospitals confront a harrowing surge in coronavirus cases, they are also beginning to report shortages of critical medications — especially those desperately needed to ease the disease’s assault on patients’ respiratory systems.At the same time, the rate at which these prescriptions are filled and shipped to hospitals has dropped considerably, down by half to more than three-fourths in the last month, according to data collected by Premier Inc., a health care improvement company that provides group purchasing, analytics, consulting and various services to more than 4,000 hospitals and approximately 175,000 other providers in the United States.Hospitals in particular are feeling the pinch in supplies. In a recent survey of 377 hospitals and 100 long-term care, home infusion and retail pharmacies, Premier found that drug shortages were pervasive in acute care settings, where 70 percent of respondents reported at least one shortage for coronavirus drugs. Among long-term care facilities, home care settings and retail pharmacies, 48 percent reported shortages.Doctors at several hospitals have been using a combination of midazolam, hydromorphone and ketamine. Under normal circumstances, they would use propofol and fentanyl because they are short-acting, the doctor said. The others have a longer duration and that makes it harder for patients to emerge from sedation later.“So, politics is beginning to lay into the supply chain issues,” Mr. Schondelmeyer said.Increasing production is also dependent on quotas for controlled substances and ingredients that are set by the Drug Enforcement Administration. On Tuesday, the American Hospital Association and four other medical groups sent a letter requesting that the D.E.A. temporarily increase quotas to add flexibility for domestic manufacturing, but the agency has not done so yet, Ms. Fox said.“In general, that’s good advice up front,” Mr. Schondelmeyer said. “But with drugs like albuterol, we’re not going to be able to sustain that because we’re already on short supply.”Transparency in the available supply chain data could help prevent drug shortages in the future. Pharmaceutical companies, wholesalers and suppliers typically know where the raw materials for drugs are sourced and which countries manufacture which parts of a drug, as well as which factories could take over if production needs to be scaled up. But each company keeps this data confidential, and even the F.D.A. does not have a systematic way to look across drug production and supply chain capabilities.","April 2, 2020",https://www.nytimes.com//2020/04/02/health/coronavirus-drug-shortages.html,https://static01.nyt.com/images/2020/04/02/science/02VIRUS-SHORTAGES1/02VIRUS-SHORTAGES1-videoLarge.jpg
Health,Some Coronavirus Patients Show Signs of Brain Ailments,"Neurologists around the world say that a small subset of patients with Covid-19 are developing serious impairments of the brain.On Tuesday, doctors in Detroit reported another disturbing case involving a female airline worker in her late 50s with Covid-19. She was confused, and complained of a headache; she could tell the physicians her name but little else, and became less responsive over time. Brain scans showed abnormal swelling and inflammation in several regions, with smaller areas where some cells had died.Much is still unknown about the neurological symptoms, but efforts are underway to study the phenomena, said Dr. Sherry H-Y. Chou, a neurologist at the University of Pittsburgh School of Medicine, who is leading a team of investigators for the Neurocritical Care Society.“We are still in the early days of this, and we don’t really know for sure.”Neurologists in Wuhan, China, where the outbreak started, were among the first to report the symptoms in a preliminary paper published online in February.For potential Covid-19 patients and the people caring for them, the Centers for Disease Control and Prevention includes “new confusion or inability to rouse” among the warning signs that should prompt a decision to seek immediate medical care.","April 1, 2020",https://www.nytimes.com//2020/04/01/health/coronavirus-stroke-seizures-confusion.html,https://static01.nyt.com/images/2020/04/01/science/01VIRUS-MENTAL1/01VIRUS-MENTAL1-videoLarge.jpg
Health,F.D.A. Relaxes Blood Donation Guidelines for Gay Men and Others,"The Food and Drug Administration announced on Thursday that it was significantly loosening its recommendations for blood donations from gay and bisexual men, reducing the amount of time men who have had sex with men should wait before they give blood to three months from one year in hopes of ameliorating a drastic drop in supply during the coronavirus pandemic.The F.D.A. said the new recommendations would remain in place after the pandemic ends.Still, doctors and organizations that support blood donation have emphasized that they need donations to maintain a stable blood supply.“It’s too bad that it took a pandemic to actually prompt this, because it should have been prompted much earlier when technology was such that we could ensure the safety of our blood supply,” he said.","April 2, 2020",https://www.nytimes.com//2020/04/02/health/fda-blood-donations-coronavirus.html,https://static01.nyt.com/images/2020/04/02/us/02XP-VIRUS-BLOOD/merlin_170724615_3ded2887-149f-4a4c-9fa7-d1a91e8fb80f-videoLarge.jpg
Health,The Coronavirus Patients Betrayed by Their Own Immune Systems,"The 42-year-old man arrived at a hospital in Paris on March 17 with a fever, cough and the “ground glass opacities” in both lungs that are a trademark of infection with the new coronavirus.But in some cases — as much as 15 percent of people battling any serious infection, according to Dr. Cron’s team — the immune system keeps raging long after the virus is no longer a threat. It continues to release cytokines that keep the body on an exhausting full alert. In their misguided bid to keep the body safe, these cytokines attack multiple organs including the lungs and liver, and may eventually lead to death.On March 5, China approved the drug to treat serious cases of Covid-19, the disease caused by the coronavirus, and authorized clinical trials. On March 23, the U.S. Food and Drug Administration granted approval to the pharmaceutical company Roche to test the drug in hundreds of people with coronavirus infection.A patient battling a cytokine storm may have an abnormally fast heart rate, fever and a drop in blood pressure. Apart from a surge in interleukin-6, the body may also show high swirling levels of molecules called interleukin-1, interferon-gamma, C-reactive protein and tumor necrosis factor-alpha.Doctors could also turn to corticosteroids, which broadly turn down the entire immune response. That poses its own danger, by exposing the patient to other opportunistic infections, especially in a hospital. “It’s about getting the balance right between suppression of the over-exuberant immune response and still allowing the immune response to fight the virus,” Dr. Manson said.[Like the Science Times page on Facebook. | Sign up for the Science Times newsletter.]","April 1, 2020",https://www.nytimes.com//2020/04/01/health/coronavirus-cytokine-storm-immune-system.html,https://static01.nyt.com/images/2020/04/01/science/01VIRUS-CYTOKINESTORM1/01VIRUS-CYTOKINESTORM1-videoLarge.jpg
Health,"Zantac Products Should Not Be Sold or Used, F.D.A. Warns, Citing Cancer Danger","The Food and Drug Administration on Wednesday asked companies to stop selling all forms of the heartburn drug Zantac, after concluding that a potential cancer-causing contaminant can build up in the drug when stored for long periods.In a statement, Sanofi, the manufacturer of the brand-name version of Zantac, said that it recalled the product in October, and that all retailers and consumers were previously instructed to return or destroy the product.At the time of its testing, Valisure speculated that the source of the contaminant was the result of the “inherent instability” of the ranitidine molecule, which can degrade under certain conditions, such as high temperatures, to create NDMA.","April 1, 2020",https://www.nytimes.com//2020/04/01/health/zantac-cancer-fda.html,https://static01.nyt.com/images/2020/04/01/science/01ZANTAC/01ZANTAC-videoLarge.jpg
