Topic,Title,Content,Date,Link,src
Society,Legal action will be brought against any person proved to be responsible for spreading false information ( Health Ministry),"(TAP)- The Health Ministry said Sunday that its legal department will prosecute anyone proved to be responsible for spreading rumours and misinformation.This measure is out of keenness to protect the country's health security, the ministry announced in a statement issued on Sunday.All data on the development of the COVID-19 epidemic at the national and international levels are published on the official Facebook page of the ministry, the same source added.The information reported by false accounts and attributed to officials and executives of the ministry, including Director General of the National Observatory of New and Emerging Diseases Nissaf Ben Alaya, are groundless, the statement said.Pages on the social network Facebook have spread information according to which Nissaf Ben Alaya is placed in isolation with the staff of the Observatory following their contamination by COVID-19.","29/03/2020 17:06, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12503631-legal-action-will,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,COVID-19: 51 more confirmed cases of infection,"(TAP) - 51 more confirmed cases of infection with COVID-19 were recorded in the country bringing the total to 278 out of 2,769 tests carried out so far, Minister of Public Health, Abdellatif Mekki said on Saturday.8 people died so far spread over 6 different governorates including 3 in Sfax. Only one death was recorded in each of the following regions: Sousse, Ariana, Kef, Mahdia and Tataouine. ","29/03/2020 00:55, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12501783-covid-19-51-more,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,"No coronavirus infection recorded in centres for women victims of violence, children and elderly (minister)","(TAP) – Centres for women victims of violence, centres for child protection and centres of the elderly have seen no cases of coronavirus (COVID-19) infection, Minister of Women, Family, Children and Elderly Affairs Asma Shiri Laabidi declared said Saturday.The Minister told TAP no reports have been made so far regarding coronavirus infections in these centres, indicating that they are permanently monitored and all the precautions have been taken to prevent contagion.Concerning child protection centres, only one is currently operational, housing 14 children, while other children face legal issues and are placed with foster families, she said.  ","28/03/2020 16:05, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12500674-no-coronavirus,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,COVID-19: No infections in prisons ( Statement),"(TAP) - Spokesperson for the General Directorate of Prisons and Rehabilitation Sofien Mezguich said no infections with COVID-19 have been reported in prison units throughout the country.In a statement to TAP Saturday, the official recalled that all precautions have been taken in permanent coordination with the Health Ministry to prevent the spread of the virus in prisons, such as the suspension of barrier-free visits. Barrier visits are allowed once a week in addition to the reduction of the number of visitors to only two.Preventive measures also include the reduction of the frequency of receiving ""baskets"" in response to changes in the health situation. He assured that the penitentiary services sterilise all objects and in return are endeavouring to improve the detention conditions and diversify the food provided to prisoners.He added that medicines and medical equipment (masks, gloves, thermometers) are provided to the prisons for staff and detainees during their travel to the Tribunals.In order to avoid infection, spaces have also been arranged in the prisons of Mornaguia, Mornag, Eddir (Kef), Sousse, Gabes and Sfax to accommodate new detainees. The latter will be placed under observation for a period of 14 days.Regarding activities in prisons, the official said only the workshops for making masks remain open, emphasising that the acquisition of the fabric is done in compliance with the conditions communicated by the Health Ministry.He pointed out that the Mornaguia prison produces 1,000 masks per day.   ","28/03/2020 15:12, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12500485-covid-19-no,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,COVID-19: 240 tests carried out at Pasteur Laboratory on Friday,"(TAP) - Two hundred and forty analyses (240) were conducted by the reference laboratory at the Pasteur Institute on samples from suspected coronavirus cases on Friday.The number of samples that reached the institute until Saturday morning reached 130, according to the same source, which expected the number of tests would exceed 250 by the end of the day.The Pasteur Institute said the samples were taken from people suspected of contracting the virus in the south-eastern and south-western governorates. Samples came mainly from the governorates of Sfax, Gafsa, Gabes, Tozeur, Kebili, Medenine and Tataouine, the same source added.The laboratory has started the analysis of samples since March 25. Over 500 tests have been conducted by a team of experts working 24 hours a day. In addition to the team working on the analysis of samples, the institute has also mobilised a research team on the coronavirus, according to the same source.    ","28/03/2020 12:45, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12500056-covid-19-240-tests,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,Interactive platform for psychological assistance to families during lockdown to be launched next week ,"(TAP)-""An interactive electronic platform ( #familya) will be launched in the coming week to provide advice from psychologists to children and parents during the period of health lockdown,"" said Minister of(  Women, Family, Children and Seniors Asma Sehiri.In a statement to TAP, the minister indicated that 11 psychologists will be mobilised to answer questions from children, parents and seniors through the platform and provide them with the necessary psychological assistance throughout the day.""The ministry is working to exploit this period of health isolation to strengthen the links between family members,"" emphasized Asma Sehiri, recalling that a toll-free number (1899) has also been made available to families.  ","28/03/2020 12:04, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12499907-interactive,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,COVID-19/AU: Protective equipment and test kits for coronavirus arrive to Tunisia,"(TAP) - Tunisia received, on Saturday morning, received 100,000 masks, 20,000 test kits for coronavirus, 741 protective suits and 1,100 medical masks,"" announced  Director of Public Diplomacy and Information at the Ministry of Foreign Affairs Bouraoui Limam. This donation is offered by the African Union (African Centre for Disease Control Africa CDC), the official said.Speaking to TAP, Limam explained that the equipment, which is part of a lot of donations sent to all African countries, was financed by Chinese businessman Jack Ma. ""The African Union is carrying on its efforts to further strengthen international support to African countries in the fight against this pandemic,"" he pursued.""Tunisia would like to commend the efforts exerted by the AU and to thank the Jack Ma Foundation and the Ethiopian government for their efforts in the distribution and delivery of this equipment,""  Limam pointed outThe Director of Public Diplomacy and Information also hailed the role played by the Tunisian embassy to Ethiopia in ensuring the timely delivery of the equipment.  ","28/03/2020 10:05, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12499606-covid-19-au,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,Nissaf Ben Alaya denies being placed in self-quarantine with ONMNE staff,"(TAP)- In response to a rumour about her possible infection with coronavirus, Director General of the National Observatory for New and Emerging Diseases (ONMNE) Nissaf Ben Alaya denied on Friday on the official facebook page of the observatory, being placed in self-quarantine with the ONMNE staff.  ""The Observatory team is mobilised to update all data related to the new coronavirus and coordinate with regional health teams to reinforce prevention and response throughout the day,"" the statement added.    ","28/03/2020 09:51, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12499577-nissaf-ben-alaya,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,Sfax: Elyes Fakhfakh enquires about health and safety measures to combat COVID-19,"(TAP)- Prime Minister Elyes Fakhfakh said Friday, during a visit to the governorate of Sfax, that ""the material and protective equipment are available throughout the territory in prevention of all possible scenarios related to the spread of the Coronavirus"". At a press briefing held on this occasion at the department of pneumology at the Hedi Chaker University Hospital in Sfax, transformed into a space for the care of patients suffering from COVID-19, Fakhfakh said that ""the situation is currently under control"" and that ""the real remedy lies in respecting the general health lockdown"".  The Prime Minister praised on this occasion the efforts made by health personnel in ""this epidemic war that Tunisia is facing"", stressing the imperative of providing them with the necessary protection as well as ""all the shadow soldiers who are in the front line of the fight against this viral scourge citing, in particular, security, military, transport and municipal workers.Fakhfakh stressed the need to undertake a comprehensive structural reform of the infrastructure of the public health sector in Tunisia, which suffers from several shortcomings that have surfaced during this global health crisis.Moreover, the PM indicated that ""it is not necessary for the time being to reserve the new university hospital of Sfax for the admission of contaminated patients, but this does not exclude the possibility of using this structure in case of need.The PM went Friday, to the governorate of Sfax with Minister of Health, Abdellatif Mekki to closely monitor the health situation in the region and to enquire about the health and safety measures implemented in the fight against the spread of Coronavirus.During this visit, Fakhfakh met with the medical and paramedical staff of the region and was briefed on the final preparations of the regional Coronavirus control committee, before visiting the pneumology department at the Hedi Chaker University Hospital. With a capacity of 60 beds, the pneumology department of the Hedi Chaker University Hospital was transformed, during this week, into a service for the care of patients suffering from the Coronavirus whose state of health requires hospitalisation. ","27/03/2020 22:02, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12498526-sfax-elyes,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,Emergency department of Kheireddine Hospital temporarily shut down after detecting coronavirus case,"(TAP) - The emergency department of the Kheireddine local hospital in La Goulette, Tunis has been temporarily shut down, on Friday, due to the detection of an infection with coronavirus, said a statement from the hospital.Work will continue normally in the other departments, such as the dialysis and radiology one, as well as the laboratory and the pharmacy.A medical and paramedical team will be in charge of prescriptions, while the medics and paramedics who have had contact with the infected individual were placed in self-isolation, the statement said.The municipality of La Goulette had announced that a sixty-year-old man suffering from diabetes showed up at the emergency department of that hospital seeking medical care, before exhibiting symptoms of the coronavirus.The samples taken from him confirmed, on March 25, he had indeed contracted the coronavirus.A municipal team took charge of sterilising all the hospital department, the statement said. ","27/03/2020 18:44, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12497968-emergency,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society, PM makes inspection visit to Central Pharmacy ,"(TAP) - Prime Minsiter Elyes Fakhfakh, on Friday, made an inspection visit to the premises of the Central Pharmacy in Ben Arous as part of monitoring work in this establishment and efforts made to ensure the supply of the public and private health sector with medical and preventive equipment needed for the current stage.The PM, who was accompanied by Health Minister Abdellatif El Mekki, inspected the stocks of preventive equipment made available to medics and paramedics as well as those of medicines and personal protective equipment.Fakhfakh said that the State has allocated funds of 300 million dinars dedicated to the purchase of a strategic stock of prevention equipment and medicines for the next months, noting that the required purchases will arrive in the next days.The PM hailed the efforts made by the staff working in the Central Pharmacy, stressing its major role in fighting the spread of the coronavirus.       ","27/03/2020 17:52, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12497748-pm-makes-inspection,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,Tests on medics and paramedics of Meftah Saadallah military clinic negative  (Defence)  ,"(TAP)- The laboratory tests conducted on medics and paramedics of the Meftah Saadallah Street military clinic and on the patients they had contact with them, have turned up negative for coronavirus, the National Defence Ministry said on Friday.  The ministry adds in a press release, that the military clinic will re-open on March 30.The Military clinic was shut down last Saturday for cleaning and disinfection. A medical staff member tested positive for COVID-19, along with one of his family members.  The Defence Department warned the hospital staff of the obligation to submit to self-isolation pending the completion of the necessary medical tests and results.       ","27/03/2020 15:01, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12496864-tests-on-medics-and,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,Mekki-Blome talk: boosting health cooperation between Tunisia and US ,"(TAP) - Ways to boost cooperation between Tunisia and the United States in various fields, including health were at the heart of a meeting Friday between Health Minister Abdellatif Mekki and Ambassador of the United States in Tunis Donald Blome.They discussed the importance of coordination between the two countries as regards sharing experiences and knowledge to combat the spread of coronavirus and taking care of infected people.Blome reaffirmed, on the occasion, his country's willingness to provide financial and material assistance to Tunisia in order to combat this pandemic and overcome its fall-out on the health and economic sectors.  ","27/03/2020 13:52, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12496594-mekki-blome-talk,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,"UGTT, FTDES call for protecting Tunisian migrants in Melilla against COVID-19","(TAP)  - The Tunisian General Labour Union (UGTT) and the Tunisian Forum for Economic and Social Rights (FTDES) voiced in a joint statement their deep concern over the situation of Tunisian immigrants in Melilla. In these exceptional circumstances that the world is experiencing today, following the spread of coronavirus which represents a serious threat to the human life, the UGTT and the FTDES call for the adoption of the maximum number of approaches to protect Tunisian migrants in Melilla, especially since there are women and children among them, the same source said. The Union and the Forum also call for all the necessary preventive measures to be taken to avoid the risk of infection among migrants, in strict compliance with all hygiene standards imposed by the World Health Organisation (WHO), such as sterilisation procedures and maintaining a safe distance between people, in addition to contingency plans to move migrants to places that meet health requirements. In these difficult times, the UGTT and the FTDES affirm their support to the Spanish people and its trade unions and civil society institutions in the wake of this ordeal, the statement specifies.       ","27/03/2020 12:33, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12496261-ugtt-ftdes-call,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,"COVID-19: 30 new confirmed cases, number rises to 227 [Upd 1]","(TAP) - Thirty new infection cases by COVID-19 have been reported till March 26, bringing the overall number of confirmed cases to 227, out of a total of 2,045 carried out tests, according to a Health Ministry press release. They are 55 cases recorded in the governorate of Tunis, 34 (Ariana), 23 (Ben Arous), 14 (Medenine), 17 (Sousse), 17 (Monastir), 11 (Sfax), 11 (Kebili),  06 (Tataouine), 11 (Bizerte), 04 (Gabes) , 04 Mahdia, 03 Manouba, 02 Kairouan, 03 Nabeul, 02 Zaghouan, 01 Gafsa, 02 Kef, 01 Sidi Bouzid, 06 Tozeur, the ministry said. The number of deaths is 06 persons; 01 in Sfax, 01 in Sousse, 01 in Ariana, 01 in Kef, 01 in Mahdia, and 01 in Tataouine, recalls the same source. Some 17,888 persons are in self-quarantine, 8,845 of whom have completed the quarantine period and 9,043 are still in isolation and under daily medical check-ups. The Ministry recalls the imperative to respect hygiene standards and calls on citizens to show responsibility and compliance with the general lock-down so as to combat the spread of coronavirus.  ","27/03/2020 11:12, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12495966-covid-19-30-new,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,Four governorates still COVID-19 free,"(TAP) - Four governorates, namely Beja, Jendouba, Siliana and Kasserine, have so far reported no cases of infection by COVID-19, according to data published on the Prime Ministry's website regarding the development of the health situation in the country.The Gafsa and Kef governorates both reported only one case while the governorates of Kairouan, Nabeul and Zaghouan each reported two cases, the same source specifies. The number of cases reported in other governorates varies between 3 and 7 cases, with the exception of 5 governorates where the number of infection cases has surpassed 12. The Tunis governorate reported 52 cases, followed by Ariana (33) and Ben Arous (17).The Health Ministry announced in a press release issued Thursday night the identification of 24 new infection cases, out of 309 conducted tests.      ","27/03/2020 10:32, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12495865-four-governorates,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,"COVID-19: 24 new confirmed cases, number rises to 197 (Mekki)","(TAP) - The total number of people contaminated with COVID-19 throughout the country has risen to 197 with 24 new confirmed cases, according to a new assessment announced Thursday evening by Minister of Public Health Abdellatif Mekki. In a statement to private television channel Carthage+, Mekki said the new cases tested positive, out of a total of 308 tests carried out, citing official data provided in coordination with the National Observatory of New and Emerging Diseases. The minister said the tests were carried out in the laboratories of the Charles Nicolle Hospital and the Pasteur Institute in Tunis. According to a Health Ministry press release, the 197 confirmed cases are among 1,763 tested persons. Since the spread of the pandemic in the country, 5 deaths due to the COVId-19 were recorded in 5 different governorates, namely Ariana, Kef, Mahdia, Sfax and Sousse. Geographically, the 197 confirmed cases are spread over 18 governorates. The highest number of cases were reported in Greater Tunis with 105 cases shared out between Tunis (52), Ariana (33), Ben Arous (17) and Manouba (3). The remaining cases were reported in Sousse (16), Monastir (14), Medenine (14), Sfax (11), Kebili (11), Tataouine (6), Bizerte (4), Gabes (4), Mahdia (4), Kairouan (2), Nabeul (2), Zaghouan (2), Gafsa (1) and Kef (1). According to the ministry, the monitoring measures of Tunisian repatriates helped till March 25, place 17,859 persons in self-quarantine, 7,692 of whom completed their quarantine period and the remaining 10,167 are still under health control nationwide. The ministry reiterated call for the Tunisians to comply with the hygiene and protection measures against COVID-19.In this difficult health situation, the ministry ""relies on the awarness of the citizens and urge them to shoulder their collective responsibility by complying with the general lock-down measures.""           ","27/03/2020 09:51, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12495702-covid-19-24-new,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
Society,"""No financial constraints that prevent payment of social subsidies"" (Habib Kchaou)","(TAP) - Social Affairs Minister, Habib Kchaou, told a plenary session held Thursday at the House of People's Representatives (HPR), that the setting of the date of March 30 for the payment of social allowances to their beneficiaries is due to strictly organisational, logistical and technical reasons, and not to the lack of funds.Kchaou said that the government has mobilised funds worth 150 million dinars to distribute them to about 900 thousand families, as well as 350 million dinars for the benefit of workers threatened by technical unemployment"".He mentioned the approval of a specific increase of 50 dinars per allowance, for the benefit of 260 thousand poor families who have already received their allowances. Consultations are underway with the Tunisian Post Office for the payment of specific allowances for the benefit of 623 thousand families in the amount of 200 dinars per allowance, from March 30 .Kchaou also stressed that ""there is no financial constraint that prevents the payment of subsidies to workers laid off in the context of technical unemployment. These subsidies will be paid once the procedures are completed and successively depending on the receipt of new applications, he explained.He stressed that all these measures were adopted ""in record time, shortly after the decision of general lockdown in prevention against the Coronavirus"", praising the efforts made by the Tunisian administration to iron out the difficulties that hamper the payment of social subsidies.   ","26/03/2020 22:45, TUNIS/Tunisia",https://www.tap.info.tn/en/Portal-Society/12494350--no-financial,https://www.tap.info.tn/Files/Logos/636045259768177590_logo_tap19.png?v=5_10_2018_2
